DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,162,47,1,-1,1652925454,167,50,3,1973479744,AQI
2025-03-14 12:23:45-07:00,22.05,303.127,11.097,10.300500000000001,17.34,409.92,21.0,28.5,9.07,10.64,10.65,28.0,2.0,3.0,STAT,,,,,,11.98
2025-03-14 12:24:45-07:00,22.03,299.64,10.206,9.954,16.896,409.32,21.0,28.5,9.08,10.48,10.62,30.0,1.0,3.0,STAT,,,,,,11.763200000000001
2025-03-14 12:25:45-07:00,22.02,275.902,9.648000000000001,9.681000000000001,18.432,409.11,21.0,28.5,8.77,10.37,10.55,30.0,1.0,3.0,STAT,,,,,,11.982399999999998
2025-03-14 12:26:44-07:00,22.01,299.20000000000005,12.528,10.825500000000002,16.212,409.04,21.0,28.5,8.32,10.28,10.34,26.0,1.0,3.0,STAT,,,,,,11.4664
2025-03-14 12:27:44-07:00,22.0,301.3670000000001,12.519,10.5105,16.08,408.78,21.0,28.6,8.07,10.22,10.24,26.0,1.0,2.0,STAT,,,,,,11.392
2025-03-14 12:28:44-07:00,22.0,297.913,10.89,10.5,18.708,408.78,21.0,28.6,7.93,9.74,10.19,28.0,1.0,4.0,STAT,,,,,,11.5336
2025-03-14 12:29:45-07:00,21.99,296.384,10.422,10.279499999999999,17.244,408.92,21.0,28.5,7.96,9.64,10.0,28.0,1.0,3.0,STAT,,,,,,11.160800000000002
2025-03-14 12:30:45-07:00,21.99,293.689,10.863000000000001,10.153500000000001,17.472,408.97,21.0,28.5,7.99,9.37,9.83,27.0,1.0,3.0,STAT,,,,,,10.990400000000001
2025-03-14 12:31:46-07:00,21.99,301.972,12.303,11.098500000000001,15.911999999999999,408.37,21.0,28.6,8.48,10.19,10.57,27.0,2.0,3.0,STAT,,,,,,11.334399999999999
2025-03-14 12:32:46-07:00,21.99,293.821,10.467,10.521,16.944,408.13,21.0,28.5,8.34,10.11,10.46,29.0,1.0,3.0,STAT,,,,,,11.476799999999999
2025-03-14 12:33:46-07:00,21.99,289.83900000000006,9.702,9.7335,17.856,408.05,21.0,28.6,8.15,9.92,10.23,28.0,1.0,3.0,STAT,,,,,,11.507200000000001
2025-03-14 12:34:46-07:00,21.99,288.222,9.441,10.0695,17.244,408.25,21.0,28.5,8.12,10.13,10.49,29.0,2.0,3.0,STAT,,,,,,11.552800000000001
2025-03-14 12:35:46-07:00,21.99,299.81600000000003,10.232999999999999,10.773,15.564,408.73,21.0,28.5,7.82,9.48,9.74,28.0,1.0,3.0,STAT,,,,,,10.6968
2025-03-14 12:36:48-07:00,21.99,297.154,9.936,10.3215,17.508,408.82,21.0,28.5,7.86,9.65,9.74,28.0,1.0,3.0,STAT,,,,,,11.2216
2025-03-14 12:37:48-07:00,21.99,300.23400000000004,9.549,10.164,18.131999999999998,408.29,21.0,28.6,8.14,9.86,9.89,28.0,1.0,3.0,STAT,,,,,,11.5144
2025-03-14 12:38:48-07:00,21.99,301.87300000000005,9.207,10.006499999999999,18.168,408.1,21.0,28.6,8.05,9.76,9.77,29.0,1.0,3.0,STAT,,,,,,11.4416
2025-03-14 12:39:48-07:00,21.99,293.766,9.765,9.6075,18.288,408.04,21.0,28.6,7.43,9.25,9.26,29.0,1.0,3.0,STAT,,,,,,11.0576
2025-03-14 12:40:48-07:00,21.99,299.81600000000003,11.466000000000001,10.353,17.447999999999997,408.01,21.0,28.6,7.32,9.07,9.16,28.0,2.0,3.0,STAT,,,,,,10.7456
2025-03-14 12:41:48-07:00,21.99,301.279,11.259,10.689,16.452,408.0,21.0,28.6,7.65,9.55,9.63,28.0,2.0,3.0,STAT,,,,,,10.9304
2025-03-14 12:42:49-07:00,21.99,300.10200000000003,9.450000000000001,10.584000000000001,17.496,408.0,21.0,28.6,7.31,8.88,9.09,29.0,2.0,3.0,STAT,,,,,,10.603200000000001
2025-03-14 12:43:49-07:00,21.99,300.75100000000003,12.069,10.8675,16.272,408.0,21.0,28.6,6.89,8.86,9.29,27.0,1.0,3.0,STAT,,,,,,10.3424
2025-03-14 12:44:49-07:00,21.99,298.331,10.656,9.6075,18.3,408.0,21.0,28.6,7.65,9.47,10.21,28.0,1.0,3.0,STAT,,,,,,11.236
2025-03-14 12:45:49-07:00,21.99,290.939,11.421,9.996,17.508,408.0,21.0,28.6,7.89,9.6,10.22,28.0,1.0,3.0,STAT,,,,,,11.1816
2025-03-14 12:46:44-07:00,21.99,295.196,10.035,10.164,17.436,408.0,21.0,28.6,7.85,9.63,10.08,29.0,2.0,3.0,STAT,,,,,,11.1912
2025-03-14 12:47:44-07:00,21.99,296.604,7.785,9.9855,16.992,408.0,21.0,28.6,7.93,9.55,9.8,30.0,2.0,3.0,STAT,,,,,,11.038400000000001
2025-03-14 12:48:44-07:00,21.99,298.70500000000004,10.692,10.647,17.112,408.0,21.0,28.6,8.0,9.88,10.11,28.0,2.0,3.0,STAT,,,,,,11.3264
2025-03-14 12:49:44-07:00,21.99,293.854,11.637,11.318999999999999,15.66,408.0,21.0,28.6,7.45,9.43,9.51,28.0,1.0,3.0,STAT,,,,,,10.676
2025-03-14 12:50:45-07:00,21.99,287.89200000000005,12.609,11.4975,16.212,408.0,21.0,28.6,6.84,8.62,8.64,26.0,1.0,3.0,STAT,,,,,,10.1384
2025-03-14 12:51:46-07:00,21.99,295.74600000000004,10.116,10.941,17.076,408.0,21.0,28.6,6.49,8.07,8.08,28.0,2.0,3.0,STAT,,,,,,9.871200000000002
2025-03-14 12:52:46-07:00,21.99,305.613,8.487,10.6575,16.944,408.0,21.0,28.6,6.9,8.45,8.99,30.0,1.0,3.0,STAT,,,,,,10.1488
2025-03-14 12:53:46-07:00,21.99,305.877,9.567,11.193000000000001,15.6,408.0,21.0,28.6,6.91,8.32,8.76,28.0,1.0,3.0,STAT,,,,,,9.776
2025-03-14 12:54:46-07:00,21.99,295.74600000000004,12.51,10.563,16.476,408.0,20.9,28.6,7.4,8.89,9.03,27.0,1.0,3.0,STAT,,,,,,10.407200000000001
2025-03-14 12:55:46-07:00,21.99,293.62300000000005,10.359,10.5,16.764,408.15,20.9,28.7,6.7,8.58,8.83,29.0,2.0,3.0,STAT,,,,,,10.216800000000001
2025-03-14 12:56:46-07:00,21.99,290.89500000000004,10.125,10.836,15.239999999999998,408.05,21.0,28.6,7.31,9.14,9.22,28.0,1.0,3.0,STAT,,,,,,10.360000000000001
2025-03-14 12:57:46-07:00,21.99,293.271,10.620000000000001,11.067,16.368,408.02,20.9,28.6,6.75,8.79,8.82,28.0,2.0,3.0,STAT,,,,,,10.3056
2025-03-14 12:58:47-07:00,21.99,290.5760000000001,10.98,11.6445,14.064,408.01,21.0,28.6,6.35,8.54,8.76,28.0,1.0,3.0,STAT,,,,,,9.6448
2025-03-14 12:59:47-07:00,21.98,292.809,10.881,12.1485,15.395999999999999,408.0,21.0,28.6,6.46,8.27,8.34,27.0,2.0,4.0,STAT,,,,,,9.6952
2025-03-14 13:00:47-07:00,21.99,306.174,11.214,12.558000000000002,14.04,408.0,20.9,28.7,6.35,8.46,8.61,27.0,2.0,3.0,STAT,,,,,,9.576
2025-03-14 13:01:52-07:00,21.98,298.848,11.268,11.214,15.527999999999999,408.0,21.0,28.6,6.98,9.14,9.41,27.0,2.0,3.0,STAT,,,,,,10.4176
2025-03-14 13:02:46-07:00,21.98,294.83299999999997,11.007000000000001,11.161500000000002,16.788,408.0,20.9,28.6,6.41,8.2,8.3,27.0,2.0,4.0,STAT,,,,,,9.9176
2025-03-14 13:03:46-07:00,21.98,296.758,10.53,10.584000000000001,15.984,408.0,21.0,28.6,6.32,7.72,7.94,28.0,1.0,3.0,STAT,,,,,,9.3728
2025-03-14 13:04:46-07:00,21.98,303.204,10.035,10.962,15.864,408.0,21.0,28.6,6.3,8.05,8.16,28.0,1.0,3.0,STAT,,,,,,9.612800000000002
2025-03-14 13:05:46-07:00,21.98,294.92100000000005,9.891,10.384500000000001,16.98,408.0,21.0,28.6,6.64,8.2,8.23,28.0,2.0,3.0,STAT,,,,,,9.956
2025-03-14 13:06:46-07:00,21.98,285.0760000000001,11.357999999999999,10.2375,17.532,408.0,21.0,28.6,6.58,8.18,8.2,27.0,1.0,3.0,STAT,,,,,,10.0504
2025-03-14 13:07:48-07:00,21.98,282.502,9.909,11.707500000000001,16.188,408.0,21.0,28.6,6.25,8.02,8.03,29.0,2.0,3.0,STAT,,,,,,9.6536
2025-03-14 13:08:48-07:00,21.97,298.54,10.548,11.3925,16.512,408.46,21.0,28.6,6.06,7.76,7.76,29.0,1.0,3.0,STAT,,,,,,9.5104
2025-03-14 13:09:48-07:00,21.98,295.119,11.034,11.865000000000002,15.143999999999998,408.45,20.9,28.6,5.93,7.49,7.57,28.0,1.0,3.0,STAT,,,,,,9.020800000000001
2025-03-14 13:10:49-07:00,21.97,300.54200000000003,11.817,10.983,16.235999999999997,408.16,20.9,28.6,6.2,7.54,7.86,27.0,2.0,3.0,STAT,,,,,,9.2792
2025-03-14 13:11:49-07:00,21.97,301.961,10.44,11.025,16.188,408.06,20.9,28.7,5.82,7.47,8.07,29.0,2.0,3.0,STAT,,,,,,9.2136
2025-03-14 13:12:49-07:00,21.97,296.16400000000004,11.700000000000001,11.0145,16.608,408.02,20.9,28.6,6.08,7.78,8.26,27.0,1.0,3.0,STAT,,,,,,9.5456
2025-03-14 13:13:49-07:00,21.97,292.64400000000006,10.215,11.676,15.743999999999998,408.01,20.9,28.6,6.2,8.16,8.62,28.0,2.0,3.0,STAT,,,,,,9.6768
2025-03-14 13:14:49-07:00,21.97,300.663,9.999,11.371500000000001,16.584,408.0,20.9,28.6,5.86,7.87,8.41,28.0,2.0,3.0,STAT,,,,,,9.6128
2025-03-14 13:15:49-07:00,21.97,290.4440000000001,11.088000000000001,11.770500000000002,17.46,408.0,20.9,28.6,5.88,7.94,8.29,28.0,2.0,4.0,STAT,,,,,,9.844000000000001
2025-03-14 13:16:49-07:00,21.95,289.19,9.657,10.8465,16.907999999999998,408.0,20.9,28.6,5.58,7.61,8.08,29.0,2.0,3.0,STAT,,,,,,9.4696
2025-03-14 13:17:51-07:00,21.94,295.73500000000007,11.808,10.899000000000001,17.028,408.0,21.0,28.7,5.19,7.82,7.97,27.0,1.0,3.0,STAT,,,,,,9.6616
2025-03-14 13:18:51-07:00,21.93,297.40700000000004,12.213000000000001,11.0565,16.644,408.0,20.9,28.7,4.94,7.18,7.31,28.0,2.0,3.0,STAT,,,,,,9.072799999999999
2025-03-14 13:19:51-07:00,21.91,294.50300000000004,10.791,11.97,16.176,407.46,20.9,28.6,5.11,7.06,7.1,27.0,1.0,3.0,STAT,,,,,,8.883199999999999
2025-03-14 13:20:51-07:00,21.9,294.50300000000004,11.547,11.3925,16.02,407.16,20.9,28.7,5.01,7.06,7.12,27.0,1.0,3.0,STAT,,,,,,8.852
2025-03-14 13:21:51-07:00,21.9,296.67,10.098,11.277000000000001,16.548,407.06,20.9,28.6,5.76,7.9,7.95,29.0,1.0,3.0,STAT,,,,,,9.6296
2025-03-14 13:22:51-07:00,21.9,295.24,11.133,10.825500000000002,16.26,407.02,20.9,28.7,6.22,7.96,8.19,27.0,1.0,3.0,STAT,,,,,,9.620000000000001
2025-03-14 13:23:51-07:00,21.9,297.341,11.601,11.4555,15.504,407.01,20.9,28.6,5.44,7.51,7.58,27.0,2.0,3.0,STAT,,,,,,9.1088
2025-03-14 13:24:51-07:00,21.9,296.71400000000006,10.242,11.6445,14.939999999999998,407.0,20.9,28.7,5.08,6.82,6.84,28.0,1.0,2.0,STAT,,,,,,8.443999999999999
2025-03-14 13:25:52-07:00,21.9,305.932,10.692,11.791500000000001,16.2,407.0,20.9,28.7,5.09,6.77,6.88,28.0,1.0,3.0,STAT,,,,,,8.656
2025-03-14 13:26:52-07:00,21.9,301.125,9.684,12.999,14.016,407.0,20.9,28.7,4.95,6.81,6.89,28.0,2.0,3.0,STAT,,,,,,8.2512
2025-03-14 13:27:52-07:00,21.9,301.47700000000003,10.926,12.589500000000001,14.112,406.5,20.9,28.7,5.33,7.81,7.84,27.0,2.0,3.0,STAT,,,,,,9.0704
2025-03-14 13:28:52-07:00,21.9,290.11400000000003,9.485999999999999,12.1065,14.376,406.91,20.9,28.7,5.2,7.15,7.38,29.0,2.0,3.0,STAT,,,,,,8.5952
2025-03-14 13:29:52-07:00,21.9,297.55,8.892000000000001,10.8675,16.5,407.62,20.9,28.7,4.9,6.49,7.09,29.0,1.0,3.0,STAT,,,,,,8.492
2025-03-14 13:30:52-07:00,21.9,296.604,9.603,11.004000000000001,16.212,407.63,20.9,28.7,4.73,6.51,6.7,29.0,2.0,3.0,STAT,,,,,,8.4504
2025-03-14 13:31:52-07:00,21.9,294.29400000000004,10.125,11.949000000000002,15.876,407.22,20.9,28.6,4.67,6.53,6.59,29.0,2.0,3.0,STAT,,,,,,8.3992
2025-03-14 13:32:49-07:00,21.9,284.31700000000006,11.529,11.865000000000002,15.611999999999998,407.02,20.9,28.6,4.73,6.18,6.2,27.0,2.0,3.0,STAT,,,,,,8.0664
2025-03-14 13:33:50-07:00,21.9,306.218,10.485000000000001,11.9175,14.723999999999998,406.5,20.9,28.7,4.53,6.27,6.28,27.0,1.0,3.0,STAT,,,,,,7.9608
2025-03-14 13:34:50-07:00,21.9,308.022,9.198,12.495000000000001,13.812,406.26,20.9,28.7,4.74,6.42,6.42,29.0,1.0,3.0,STAT,,,,,,7.8984000000000005
2025-03-14 13:35:50-07:00,21.9,290.53200000000004,10.539000000000001,11.3505,16.2,406.48,20.9,28.7,4.92,6.44,6.44,29.0,1.0,3.0,STAT,,,,,,8.392000000000001
2025-03-14 13:36:50-07:00,21.9,289.861,10.224,10.920000000000002,16.224,406.62,20.9,28.7,5.09,7.04,7.23,29.0,2.0,3.0,STAT,,,,,,8.876800000000001
2025-03-14 13:37:50-07:00,21.9,290.53200000000004,9.729000000000001,10.920000000000002,17.568,406.94,20.9,28.7,4.96,7.15,7.21,28.0,2.0,3.0,STAT,,,,,,9.233600000000001
2025-03-14 13:38:51-07:00,21.89,297.2420000000001,8.433,12.18,14.639999999999999,406.98,20.9,28.6,4.42,6.38,6.67,29.0,2.0,3.0,STAT,,,,,,8.032
2025-03-14 13:39:52-07:00,21.89,295.911,10.503,12.201,16.043999999999997,406.93,20.9,28.7,4.77,6.83,7.06,29.0,1.0,3.0,STAT,,,,,,8.6728
2025-03-14 13:40:52-07:00,21.89,298.738,9.972,10.4475,17.831999999999997,407.27,20.9,28.6,4.81,6.48,6.7,29.0,2.0,3.0,STAT,,,,,,8.7504
2025-03-14 13:41:52-07:00,21.89,273.35,9.801,10.993500000000001,17.316,407.74,20.9,28.7,5.01,7.01,7.2,29.0,1.0,3.0,STAT,,,,,,9.071200000000001
2025-03-14 13:42:52-07:00,21.89,308.19800000000004,9.144,10.794,17.028,407.91,20.9,28.6,4.03,5.82,5.9,29.0,2.0,3.0,STAT,,,,,,8.0616
2025-03-14 13:43:53-07:00,21.89,298.749,10.602,11.235,16.907999999999998,407.97,20.9,28.7,3.7,5.77,5.97,28.0,1.0,3.0,STAT,,,,,,7.997599999999999
2025-03-14 13:44:53-07:00,21.89,291.19200000000006,9.288,11.0355,16.584,407.34,20.9,28.7,3.95,6.0,6.57,29.0,2.0,3.0,STAT,,,,,,8.116800000000001
2025-03-14 13:45:53-07:00,21.89,293.029,10.107000000000001,11.371500000000001,16.104,407.42,20.9,28.7,3.84,6.23,6.42,28.0,1.0,3.0,STAT,,,,,,8.2048
2025-03-14 13:46:53-07:00,21.89,298.793,9.369,11.9175,15.96,407.23,20.9,28.7,4.09,5.82,5.88,29.0,1.0,3.0,STAT,,,,,,7.848000000000001
2025-03-14 13:47:53-07:00,21.89,295.95500000000004,10.575000000000001,11.518500000000001,16.392,407.11,20.9,28.7,4.7,6.16,6.54,28.0,1.0,3.0,STAT,,,,,,8.2064
2025-03-14 13:48:53-07:00,21.89,296.69200000000006,10.359,12.243,15.504,407.04,20.9,28.7,4.45,5.91,6.13,28.0,1.0,3.0,STAT,,,,,,7.828800000000001
2025-03-14 13:49:53-07:00,21.89,297.077,10.656,11.802000000000001,15.852,407.01,20.9,28.7,4.48,5.89,6.15,28.0,1.0,3.0,STAT,,,,,,7.8824000000000005
2025-03-14 13:50:53-07:00,21.89,297.0,9.837,12.096,16.439999999999998,407.0,20.9,28.7,4.81,6.64,7.21,28.0,1.0,3.0,STAT,,,,,,8.6
2025-03-14 13:51:54-07:00,21.89,298.43000000000006,10.593,12.285,14.843999999999998,407.0,20.9,28.7,4.6,6.43,6.76,27.0,1.0,3.0,STAT,,,,,,8.1128
2025-03-14 13:52:54-07:00,21.89,292.545,9.369,11.907,14.76,407.0,20.9,28.7,4.59,6.47,7.0,28.0,1.0,2.0,STAT,,,,,,8.128
2025-03-14 13:53:53-07:00,21.89,293.3260000000001,9.549,11.182500000000001,16.284,407.0,20.9,28.7,4.54,6.43,6.82,29.0,2.0,3.0,STAT,,,,,,8.4008
2025-03-14 13:54:53-07:00,21.89,296.78000000000003,9.629999999999999,12.0645,15.096,407.0,20.9,28.7,5.14,7.41,7.84,29.0,2.0,3.0,STAT,,,,,,8.9472
2025-03-14 13:55:53-07:00,21.89,300.74,9.522,11.697000000000001,15.264,407.0,20.9,28.7,5.13,7.2,7.35,28.0,2.0,3.0,STAT,,,,,,8.812800000000001
2025-03-14 13:56:53-07:00,21.89,297.12100000000004,10.197000000000001,11.770500000000002,15.431999999999999,407.0,20.9,28.7,5.12,7.48,7.6,28.0,2.0,3.0,STAT,,,,,,9.070400000000001
2025-03-14 13:57:53-07:00,21.89,291.56600000000003,9.846,11.781,16.296,407.0,20.9,28.7,4.32,6.57,6.94,28.0,2.0,3.0,STAT,,,,,,8.5152
2025-03-14 13:58:55-07:00,21.89,290.521,10.206,11.445,16.008,407.58,20.9,28.7,4.78,7.0,7.33,28.0,2.0,3.0,STAT,,,,,,8.8016
2025-03-14 13:59:55-07:00,21.88,296.725,11.709,11.466000000000001,16.152,407.85,20.9,28.7,5.01,7.23,7.35,27.0,2.0,3.0,STAT,,,,,,9.014400000000002
2025-03-14 14:00:55-07:00,21.89,297.231,11.735999999999999,12.096,15.239999999999998,407.95,20.9,28.7,4.63,6.24,6.28,27.0,2.0,3.0,STAT,,,,,,8.040000000000001
2025-03-14 14:01:55-07:00,21.89,295.581,12.06,11.8125,15.588,407.98,20.9,28.7,4.34,6.18,6.2,27.0,1.0,3.0,STAT,,,,,,8.0616
2025-03-14 14:02:55-07:00,21.88,290.40000000000003,11.322000000000001,11.13,16.896,407.99,20.9,28.7,4.33,6.01,6.01,27.0,1.0,3.0,STAT,,,,,,8.1872
2025-03-14 14:03:55-07:00,21.88,297.715,11.826,10.1745,17.796,408.0,20.9,28.7,4.62,6.19,6.35,27.0,2.0,3.0,STAT,,,,,,8.5112
2025-03-14 14:04:55-07:00,21.88,295.922,12.96,10.773,16.235999999999997,408.0,20.9,28.7,4.35,6.18,6.31,26.0,1.0,3.0,STAT,,,,,,8.191199999999998
2025-03-14 14:05:56-07:00,21.88,292.27000000000004,12.249,10.9305,16.764,407.54,20.9,28.7,4.05,6.21,6.49,27.0,1.0,3.0,STAT,,,,,,8.3208
2025-03-14 14:06:56-07:00,21.88,276.70500000000004,9.693,10.300500000000001,19.5,407.19,20.9,28.7,4.11,6.05,6.15,30.0,2.0,4.0,STAT,,,,,,8.74
2025-03-14 14:07:56-07:00,21.87,292.545,10.188,10.311,18.096,407.07,20.9,28.7,4.2,6.5,6.78,29.0,1.0,3.0,STAT,,,,,,8.8192
2025-03-14 14:08:56-07:00,21.87,302.5,9.828,11.067,16.704,407.02,20.9,28.7,3.82,6.27,6.88,29.0,2.0,3.0,STAT,,,,,,8.3568
2025-03-14 14:09:56-07:00,21.87,296.35100000000006,12.096,11.508000000000001,15.924,407.01,20.9,28.7,3.49,5.51,6.05,26.0,1.0,3.0,STAT,,,,,,7.5928
2025-03-14 14:10:56-07:00,21.87,297.12100000000004,11.844000000000001,10.5945,16.788,407.0,20.9,28.7,3.41,5.19,5.66,27.0,1.0,2.0,STAT,,,,,,7.509600000000001
2025-03-14 14:11:56-07:00,21.87,303.85300000000007,11.475,10.941,17.016,407.0,20.9,28.7,3.6,5.2,5.35,26.0,1.0,3.0,STAT,,,,,,7.5632
2025-03-14 14:12:56-07:00,21.87,299.38700000000006,10.602,11.9385,15.468,407.0,20.8,28.7,3.65,5.42,5.51,28.0,1.0,3.0,STAT,,,,,,7.429600000000001
2025-03-14 14:13:56-07:00,21.87,290.45500000000004,11.799,11.466000000000001,15.527999999999999,407.0,20.9,28.6,3.57,5.37,5.43,27.0,1.0,3.0,STAT,,,,,,7.4016
2025-03-14 14:14:56-07:00,21.86,278.784,10.170000000000002,11.151,16.823999999999998,407.0,20.9,28.7,3.51,5.01,5.03,29.0,2.0,3.0,STAT,,,,,,7.3728
2025-03-14 14:15:52-07:00,21.86,290.004,10.746,11.3505,14.892,407.0,20.9,28.7,3.53,5.39,5.39,28.0,2.0,2.0,STAT,,,,,,7.2904
2025-03-14 14:16:52-07:00,21.85,302.148,10.791,11.413499999999999,15.264,407.0,20.9,28.7,3.99,5.97,6.06,27.0,1.0,3.0,STAT,,,,,,7.828799999999999
2025-03-14 14:17:53-07:00,21.83,295.57,11.501999999999999,11.949000000000002,15.756,407.0,20.9,28.7,4.0,5.81,5.88,26.0,1.0,3.0,STAT,,,,,,7.7992
2025-03-14 14:18:53-07:00,21.82,285.461,9.558,11.413499999999999,16.956,407.0,20.9,28.7,3.93,5.75,5.84,30.0,1.0,3.0,STAT,,,,,,7.991200000000001
2025-03-14 14:19:53-07:00,21.81,288.58500000000004,9.549,11.0355,17.184,407.0,20.8,28.7,3.9,5.64,5.7,29.0,1.0,3.0,STAT,,,,,,7.9488
2025-03-14 14:20:53-07:00,21.8,298.6170000000001,10.332,11.865000000000002,15.636,406.75,20.9,28.7,4.15,5.73,5.92,29.0,1.0,3.0,STAT,,,,,,7.711200000000001
2025-03-14 14:21:53-07:00,21.8,295.306,10.359,11.161500000000002,15.288,406.76,20.9,28.7,3.88,5.93,6.22,28.0,2.0,2.0,STAT,,,,,,7.8016000000000005
2025-03-14 14:22:53-07:00,21.8,287.749,8.352,9.880500000000001,16.152,406.91,20.9,28.7,3.98,5.71,5.8,30.0,3.0,2.0,STAT,,,,,,7.798400000000001
2025-03-14 14:23:53-07:00,21.8,303.40200000000004,7.848000000000001,11.508000000000001,16.404,406.97,20.8,28.7,4.05,5.75,5.78,29.0,2.0,2.0,STAT,,,,,,7.880800000000001
2025-03-14 14:24:53-07:00,21.8,297.341,9.162,11.508000000000001,17.003999999999998,406.99,20.8,28.7,4.02,6.16,6.38,29.0,2.0,3.0,STAT,,,,,,8.328800000000001
2025-03-14 14:25:53-07:00,21.8,292.699,8.262,12.495000000000001,15.443999999999999,406.42,20.9,28.7,4.31,6.14,6.34,29.0,2.0,3.0,STAT,,,,,,8.0008
2025-03-14 14:26:54-07:00,21.8,294.63500000000005,12.168,12.116999999999999,15.828,406.15,20.8,28.7,4.49,6.76,7.14,27.0,1.0,3.0,STAT,,,,,,8.5736
2025-03-14 14:27:54-07:00,21.8,295.97700000000003,11.052,11.214,15.876,406.05,20.8,28.7,4.22,6.81,7.05,27.0,2.0,3.0,STAT,,,,,,8.6232
2025-03-14 14:28:54-07:00,21.8,300.38800000000003,10.098,10.8465,17.831999999999997,406.02,20.9,28.7,4.12,6.48,6.56,29.0,1.0,3.0,STAT,,,,,,8.7504
2025-03-14 14:29:53-07:00,21.8,297.264,9.576,11.707500000000001,17.256,406.01,20.9,28.7,3.88,5.9,5.93,29.0,1.0,3.0,STAT,,,,,,8.1712
2025-03-14 14:30:53-07:00,21.8,299.58500000000004,10.296,12.169500000000001,15.756,406.0,20.8,28.7,4.11,6.25,6.39,28.0,2.0,3.0,STAT,,,,,,8.1512
2025-03-14 14:31:53-07:00,21.8,293.106,12.357000000000001,11.591999999999999,16.715999999999998,406.0,20.9,28.7,4.37,6.35,6.4,27.0,2.0,3.0,STAT,,,,,,8.4232
2025-03-14 14:32:53-07:00,21.8,298.375,11.097,11.1405,16.956,406.0,20.8,28.7,4.79,6.23,6.25,26.0,2.0,3.0,STAT,,,,,,8.375200000000001
2025-03-14 14:33:53-07:00,21.8,298.1,10.188,11.0565,16.692,406.0,20.8,28.7,4.52,6.28,6.28,28.0,1.0,3.0,STAT,,,,,,8.362400000000001
2025-03-14 14:34:56-07:00,21.8,295.438,10.701,11.235,16.523999999999997,406.0,20.8,28.7,4.26,5.91,5.92,27.0,1.0,3.0,STAT,,,,,,8.0328
2025-03-14 14:35:54-07:00,21.8,300.377,10.548,11.3925,16.5,406.0,20.8,28.7,4.44,6.35,6.35,28.0,2.0,3.0,STAT,,,,,,8.38
2025-03-14 14:36:55-07:00,21.8,299.981,9.225,11.55,15.707999999999998,406.0,20.8,28.7,4.38,6.33,6.33,29.0,1.0,3.0,STAT,,,,,,8.2056
2025-03-14 14:37:55-07:00,21.8,291.72,9.72,12.033000000000001,15.06,406.0,20.8,28.7,4.62,6.66,6.74,28.0,1.0,3.0,STAT,,,,,,8.34
2025-03-14 14:38:55-07:00,21.8,294.16200000000003,10.179,11.823,15.623999999999999,406.0,20.8,28.7,4.16,6.31,6.55,28.0,1.0,3.0,STAT,,,,,,8.1728
2025-03-14 14:39:55-07:00,21.8,279.60900000000004,9.549,11.560500000000001,17.244,406.0,20.8,28.7,3.91,6.57,6.64,28.0,1.0,4.0,STAT,,,,,,8.7048
2025-03-14 14:40:54-07:00,21.8,307.29600000000005,11.007000000000001,12.873000000000001,14.639999999999999,406.0,20.8,28.7,3.97,5.96,5.98,27.0,1.0,3.0,STAT,,,,,,7.696
2025-03-14 14:41:54-07:00,21.8,297.363,11.727,12.201,15.252,406.0,20.8,28.7,4.19,5.99,6.0,26.0,1.0,3.0,STAT,,,,,,7.842400000000001
2025-03-14 14:42:54-07:00,21.8,295.53700000000003,10.89,11.235,16.356,405.77,20.8,28.7,4.35,6.39,6.44,28.0,1.0,3.0,STAT,,,,,,8.3832
2025-03-14 14:43:54-07:00,21.8,296.252,10.098,10.9725,16.811999999999998,405.73,20.8,28.7,4.6,6.84,7.16,28.0,1.0,3.0,STAT,,,,,,8.8344
2025-03-14 14:44:55-07:00,21.8,293.1170000000001,11.412,12.0015,14.315999999999999,405.33,20.8,28.7,4.53,6.72,7.13,27.0,1.0,3.0,STAT,,,,,,8.2392
2025-03-14 14:45:55-07:00,21.8,294.71200000000005,10.71,11.161500000000002,16.032,405.66,20.8,28.7,4.1,5.97,6.12,28.0,1.0,2.0,STAT,,,,,,7.9824
2025-03-14 14:46:55-07:00,21.8,290.774,9.693,11.8755,14.687999999999999,405.67,20.8,28.7,4.73,6.72,6.89,28.0,1.0,3.0,STAT,,,,,,8.313600000000001
2025-03-14 14:47:55-07:00,21.79,290.653,9.81,11.991,15.504,405.88,20.8,28.7,4.72,7.09,7.24,29.0,1.0,3.0,STAT,,,,,,8.7728
2025-03-14 14:48:55-07:00,21.8,301.62,9.558,12.285,15.288,405.96,20.8,28.7,4.17,6.09,6.26,29.0,2.0,3.0,STAT,,,,,,7.929600000000001
2025-03-14 14:49:55-07:00,21.8,300.696,10.035,11.76,16.535999999999998,405.58,20.8,28.7,3.87,6.49,6.71,28.0,1.0,3.0,STAT,,,,,,8.4992
2025-03-14 14:50:56-07:00,21.8,299.38700000000006,7.8660000000000005,11.413499999999999,16.476,405.2,20.8,28.7,3.66,5.79,5.92,29.0,1.0,3.0,STAT,,,,,,7.927200000000001
2025-03-14 14:51:56-07:00,21.79,295.18500000000006,7.812,11.508000000000001,16.392,405.07,20.8,28.7,3.72,5.79,5.85,29.0,1.0,3.0,STAT,,,,,,7.910400000000001
