DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,20,-4,-31,2665281937,123,29,1675992722,AQI
2025-03-18 17:40:43-07:00,9.52,302.06000000000006,21.753000000000004,12.054,5.844,441.26,10.1,55.8,3.76,6.91,7.87,-5.0,-7.0,STAT,,,,,6.6968000000000005
2025-03-18 17:41:44-07:00,9.55,302.29100000000005,21.276,10.626,5.688,440.48,10.1,55.3,4.21,7.32,7.86,-5.0,-7.0,STAT,,,,,6.993600000000001
2025-03-18 17:42:45-07:00,9.61,320.716,20.025000000000002,11.896500000000001,6.72,440.4,10.1,56.0,4.23,8.38,8.87,-5.0,-7.0,STAT,,,,,8.048
2025-03-18 17:43:45-07:00,9.67,309.43000000000006,19.71,13.440000000000001,3.504,440.18,10.2,56.0,4.34,7.98,8.35,-5.0,-7.0,STAT,,,,,7.0848
2025-03-18 17:44:45-07:00,9.72,293.26000000000005,19.638,9.2505,2.928,439.45,10.3,55.1,3.83,7.63,7.79,-6.0,-8.0,STAT,,,,,6.6896
2025-03-18 17:45:45-07:00,9.81,285.65900000000005,18.63,9.418500000000002,5.867999999999999,439.16,10.4,55.1,3.4,6.79,6.9,-7.0,-8.0,STAT,,,,,6.605600000000001
2025-03-18 17:46:45-07:00,9.89,285.03200000000004,18.134999999999998,8.379000000000001,5.88,439.06,10.6,54.8,3.61,6.12,6.54,-8.0,-8.0,STAT,,,,,6.072000000000001
2025-03-18 17:47:46-07:00,9.98,284.28400000000005,18.18,7.9275,7.056,438.61,10.7,54.6,3.66,5.89,6.02,-7.0,-8.0,STAT,,,,,6.1232
2025-03-18 17:48:46-07:00,10.07,279.862,18.342,6.982500000000001,8.796,438.22,10.8,54.3,3.6,6.6,6.64,-8.0,-8.0,STAT,,,,,7.0392
2025-03-18 17:49:46-07:00,10.17,282.56800000000004,18.036,7.1085,7.619999999999999,438.08,10.8,54.2,3.97,6.2,6.7,-8.0,-9.0,STAT,,,,,6.484000000000001
2025-03-18 17:50:46-07:00,10.27,279.598,17.325,5.7330000000000005,7.116,438.03,10.9,53.8,3.56,5.72,5.93,-8.0,-9.0,STAT,,,,,5.9992
2025-03-18 17:51:47-07:00,10.38,276.43,19.035,4.2105,8.088,438.01,11.0,53.1,3.17,5.7,5.78,-9.0,-9.0,STAT,,,,,6.1776
2025-03-18 17:52:47-07:00,10.49,281.05,18.621000000000002,2.8560000000000003,12.047999999999998,437.43,11.0,52.4,3.25,5.44,5.47,-8.0,-8.0,STAT,,,,,6.7616
2025-03-18 17:53:47-07:00,10.6,276.51800000000003,16.992,5.4495000000000005,10.632,437.15,11.0,52.7,3.38,5.88,6.15,-6.0,-7.0,STAT,,,,,6.830399999999999
2025-03-18 17:54:47-07:00,10.69,263.516,16.434,5.0715,9.9,437.05,11.0,52.9,3.62,6.19,6.28,-7.0,-7.0,STAT,,,,,6.932000000000001
2025-03-18 17:55:47-07:00,10.79,261.21700000000004,14.049,5.5440000000000005,7.152,437.02,11.1,52.4,3.15,5.22,5.38,-7.0,-8.0,STAT,,,,,5.606400000000001
2025-03-18 17:56:48-07:00,10.87,266.475,16.541999999999998,4.116,8.28,436.39,11.2,52.3,3.51,5.59,5.73,-8.0,-8.0,STAT,,,,,6.128
2025-03-18 17:57:48-07:00,10.93,274.461,16.047,4.305,9.696,436.14,11.3,52.1,3.26,5.56,5.69,-7.0,-8.0,STAT,,,,,6.3872
2025-03-18 17:58:48-07:00,10.99,270.314,15.354,3.5385000000000004,13.296,435.82,11.2,51.5,3.13,5.02,5.54,-6.0,-7.0,STAT,,,,,6.6752
2025-03-18 17:59:48-07:00,11.03,261.78900000000004,15.354,3.6750000000000003,13.031999999999998,435.39,11.2,51.8,3.15,5.33,5.5,-6.0,-6.0,STAT,,,,,6.8704
2025-03-18 18:00:48-07:00,11.07,254.61700000000002,16.245,4.116,14.136,434.79,11.0,51.5,2.96,5.14,5.33,-4.0,-5.0,STAT,,,,,6.9392
2025-03-18 18:01:48-07:00,11.11,245.12400000000002,15.156,6.573,13.127999999999998,433.82,10.9,51.9,2.68,4.45,4.52,-3.0,-5.0,STAT,,,,,6.185600000000001
2025-03-18 18:02:47-07:00,11.13,258.841,15.840000000000002,5.2185,11.1,432.95,11.0,52.0,2.75,4.34,4.36,-3.0,-5.0,STAT,,,,,5.692
2025-03-18 18:03:47-07:00,11.13,254.49600000000004,16.524,5.5125,12.696,432.33,10.9,52.1,2.67,4.87,4.92,-4.0,-5.0,STAT,,,,,6.4352
2025-03-18 18:04:48-07:00,11.13,251.69100000000003,14.85,7.822500000000001,12.768,432.12,10.9,52.2,2.74,4.36,4.67,-1.0,-4.0,STAT,,,,,6.041600000000001
2025-03-18 18:05:48-07:00,11.13,242.05500000000004,14.076,7.686000000000001,13.860000000000001,432.04,10.8,52.4,2.93,4.53,4.75,0.0,-4.0,STAT,,,,,6.396000000000001
2025-03-18 18:06:48-07:00,11.08,228.44800000000004,12.141,10.3425,12.216,432.13,10.8,52.3,2.78,4.44,4.71,0.0,-3.0,STAT,,,,,5.9952000000000005
2025-03-18 18:07:50-07:00,11.06,219.241,10.8,9.093,9.155999999999999,432.69,10.9,52.5,2.48,4.39,4.49,-1.0,-4.0,STAT,,,,,5.3431999999999995
2025-03-18 18:08:50-07:00,11.06,221.87,11.259,7.3185,9.432,432.89,11.0,52.4,2.93,4.11,4.14,-3.0,-5.0,STAT,,,,,5.1744
2025-03-18 18:09:50-07:00,11.05,224.598,13.374,7.245000000000001,7.4159999999999995,432.96,11.0,52.0,2.87,4.51,4.82,-4.0,-6.0,STAT,,,,,5.091200000000001
2025-03-18 18:10:50-07:00,11.05,233.80500000000004,12.78,5.7225,10.572000000000001,432.99,11.0,51.9,2.73,4.4,4.71,-4.0,-5.0,STAT,,,,,5.634400000000001
2025-03-18 18:11:50-07:00,11.05,239.96500000000003,14.597999999999999,7.392,9.216,433.0,11.0,52.0,2.68,4.35,4.8,-2.0,-5.0,STAT,,,,,5.3232
2025-03-18 18:12:49-07:00,11.04,238.26000000000002,14.805,9.3765,7.584,433.0,10.9,51.9,2.64,4.2,4.36,0.0,-5.0,STAT,,,,,4.8768
2025-03-18 18:13:49-07:00,11.05,240.19600000000003,14.787,10.794,9.288,432.5,10.9,52.2,2.75,4.5,4.7,0.0,-5.0,STAT,,,,,5.4576
2025-03-18 18:14:50-07:00,11.05,243.49600000000004,15.264000000000001,10.416,10.956000000000001,432.39,10.8,52.4,3.58,5.29,5.53,0.0,-4.0,STAT,,,,,6.4232000000000005
2025-03-18 18:15:50-07:00,11.05,235.98300000000003,13.004999999999999,11.067,9.564,432.79,10.8,53.1,3.36,5.61,5.7,-1.0,-4.0,STAT,,,,,6.4008
2025-03-18 18:16:50-07:00,11.05,229.13000000000002,12.420000000000002,10.8675,8.136,432.93,11.0,52.9,2.91,5.01,5.34,-2.0,-4.0,STAT,,,,,5.6352
2025-03-18 18:17:51-07:00,11.05,225.00500000000002,12.051,7.9275,6.8999999999999995,432.97,11.1,52.5,2.91,5.04,5.32,-2.0,-5.0,STAT,,,,,5.412
2025-03-18 18:18:51-07:00,11.05,230.37300000000002,12.375,6.7305,7.571999999999999,432.99,11.2,52.0,2.87,4.89,5.15,-3.0,-5.0,STAT,,,,,5.4264
2025-03-18 18:19:51-07:00,11.05,242.57200000000003,14.283,6.415500000000001,13.824,433.0,11.1,51.7,3.17,5.26,5.85,-3.0,-4.0,STAT,,,,,6.9728
2025-03-18 18:20:51-07:00,11.05,240.88900000000004,13.527,10.709999999999999,13.068,433.0,10.9,51.8,3.06,6.4,6.6,0.0,-3.0,STAT,,,,,7.733600000000001
2025-03-18 18:21:51-07:00,11.05,236.852,14.517,12.5475,9.78,433.0,10.9,52.4,3.21,5.71,6.13,0.0,-3.0,STAT,,,,,6.524000000000001
2025-03-18 18:22:50-07:00,11.05,247.984,13.455,12.7575,8.904,433.21,11.0,52.9,3.26,5.69,5.83,0.0,-3.0,STAT,,,,,6.332800000000001
2025-03-18 18:23:51-07:00,11.04,255.56300000000005,13.05,11.591999999999999,8.352,433.44,11.0,52.9,3.54,5.82,6.07,-1.0,-4.0,STAT,,,,,6.3264000000000005
2025-03-18 18:24:51-07:00,11.04,254.25400000000002,13.914000000000001,11.739,8.688,433.66,11.0,52.5,3.73,6.26,6.34,-2.0,-4.0,STAT,,,,,6.7456000000000005
2025-03-18 18:25:51-07:00,11.03,253.96800000000002,13.743,11.172,11.627999999999998,433.88,10.9,52.8,3.67,6.8,7.13,0.0,-3.0,STAT,,,,,7.7656
2025-03-18 18:26:51-07:00,10.98,245.245,12.078,13.671,9.864,433.96,10.9,53.4,3.89,6.33,6.58,0.0,-2.0,STAT,,,,,7.0368
2025-03-18 18:27:51-07:00,10.96,244.893,13.725,13.734,10.643999999999998,433.98,10.9,53.2,3.74,6.25,6.33,0.0,-2.0,STAT,,,,,7.1288
2025-03-18 18:28:53-07:00,10.95,251.229,13.185,11.298,9.839999999999998,434.61,11.0,53.3,3.93,6.05,6.08,-2.0,-2.0,STAT,,,,,6.808
2025-03-18 18:29:53-07:00,10.94,248.52300000000002,13.887,10.489500000000001,10.956000000000001,434.86,10.9,53.2,3.43,5.54,5.76,-2.0,-3.0,STAT,,,,,6.623200000000001
2025-03-18 18:30:53-07:00,10.94,240.537,15.363000000000001,10.100999999999999,12.360000000000001,434.95,11.0,53.4,4.15,6.56,6.64,-1.0,-4.0,STAT,,,,,7.720000000000001
2025-03-18 18:31:53-07:00,10.93,237.29200000000003,13.41,11.403,12.011999999999999,434.86,11.0,53.1,4.09,6.78,6.8,-1.0,-3.0,STAT,,,,,7.8264000000000005
2025-03-18 18:32:53-07:00,10.92,229.88900000000004,13.338000000000001,12.81,11.027999999999999,434.95,11.0,53.1,3.86,6.76,7.19,0.0,-3.0,STAT,,,,,7.6136
2025-03-18 18:33:53-07:00,10.89,231.803,13.167000000000002,11.886000000000001,12.456000000000001,434.98,10.9,53.0,3.43,5.84,6.24,0.0,-3.0,STAT,,,,,7.1632
2025-03-18 18:34:53-07:00,10.87,224.80700000000002,12.717,14.227500000000001,9.815999999999999,434.99,10.8,53.4,3.44,5.97,6.11,0.0,-3.0,STAT,,,,,6.739199999999999
2025-03-18 18:35:53-07:00,10.85,212.036,11.529,13.23,6.9479999999999995,435.0,10.9,53.6,3.31,5.64,6.05,0.0,-3.0,STAT,,,,,5.901599999999999
2025-03-18 18:36:53-07:00,10.85,214.69800000000004,12.681000000000001,11.508000000000001,9.684,434.92,11.0,53.4,3.43,5.46,5.82,-2.0,-3.0,STAT,,,,,6.3048
2025-03-18 18:37:49-07:00,10.85,217.82200000000003,11.043,11.182500000000001,9.792,434.35,11.0,53.1,3.49,6.05,6.17,-2.0,-3.0,STAT,,,,,6.7984
2025-03-18 18:38:49-07:00,10.85,217.09600000000003,10.962,10.489500000000001,11.328,434.12,11.1,53.1,3.35,5.38,5.42,-3.0,-3.0,STAT,,,,,6.5696
2025-03-18 18:39:49-07:00,10.85,219.252,11.574,9.870000000000001,11.808,433.44,11.0,53.0,3.33,5.66,5.67,-2.0,-4.0,STAT,,,,,6.889600000000001
2025-03-18 18:40:49-07:00,10.85,219.252,12.015,11.1405,10.799999999999999,433.16,11.0,53.0,3.1,6.05,6.41,-2.0,-4.0,STAT,,,,,7.0
2025-03-18 18:41:49-07:00,10.85,223.90500000000003,12.078,9.4605,12.48,432.85,11.0,52.7,2.79,5.12,5.66,-1.0,-4.0,STAT,,,,,6.5920000000000005
2025-03-18 18:42:49-07:00,10.85,219.30700000000002,12.429,7.4025,16.596,432.01,10.9,52.8,2.44,4.18,4.36,-1.0,-3.0,STAT,,,,,6.6632
2025-03-18 18:43:48-07:00,10.85,210.39700000000002,10.539000000000001,7.014,19.392,430.85,10.9,52.7,2.12,3.52,3.58,0.0,-3.0,STAT,,,,,6.6944
2025-03-18 18:44:48-07:00,10.84,203.45600000000002,11.043,7.791,17.7,430.3,10.9,52.6,1.99,3.13,3.57,-1.0,-2.0,STAT,,,,,6.0440000000000005
2025-03-18 18:45:49-07:00,10.85,203.335,11.610000000000001,10.017,14.328,429.52,10.9,52.6,1.74,3.22,3.37,0.0,-3.0,STAT,,,,,5.441600000000001
2025-03-18 18:46:49-07:00,10.84,193.842,12.348,9.429,16.476,429.18,10.9,52.5,1.5,2.58,2.81,0.0,-1.0,STAT,,,,,5.3591999999999995
2025-03-18 18:47:49-07:00,10.83,192.29100000000003,9.666,9.891,16.715999999999998,428.4,10.9,53.0,1.67,2.88,2.96,0.0,-1.0,STAT,,,,,5.6472
2025-03-18 18:48:50-07:00,10.81,202.62,11.403,10.626,15.647999999999998,427.49,10.9,53.3,1.55,3.12,3.48,-1.0,-2.0,STAT,,,,,5.6256
2025-03-18 18:49:50-07:00,10.77,207.28400000000002,11.205,8.757,20.747999999999998,427.17,10.9,52.7,1.26,2.49,2.98,-1.0,-2.0,STAT,,,,,6.1415999999999995
2025-03-18 18:50:50-07:00,10.76,202.928,9.81,9.964500000000001,19.944,427.46,10.8,52.7,1.22,2.1,2.29,0.0,-1.0,STAT,,,,,5.6688
2025-03-18 18:51:50-07:00,10.75,209.154,10.647,11.445,18.768,427.81,10.8,53.2,1.19,2.05,2.11,0.0,-1.0,STAT,,,,,5.3936
2025-03-18 18:52:50-07:00,10.74,206.30500000000004,11.07,12.6105,19.212,427.72,10.8,53.3,1.33,2.33,2.35,0.0,0.0,STAT,,,,,5.7064
2025-03-18 18:53:49-07:00,10.7,199.21,8.577,11.602500000000001,17.099999999999998,427.61,10.8,53.5,1.26,2.27,2.54,0.0,-1.0,STAT,,,,,5.236
2025-03-18 18:54:50-07:00,10.67,193.13800000000003,10.044,10.993500000000001,15.732,426.57,10.8,53.4,1.47,2.47,2.65,0.0,-2.0,STAT,,,,,5.1224
2025-03-18 18:55:50-07:00,10.66,192.69800000000004,10.170000000000002,10.5945,17.436,426.2,10.7,53.5,1.24,2.27,2.47,0.0,-2.0,STAT,,,,,5.3032
2025-03-18 18:56:50-07:00,10.65,198.693,9.918,8.0955,18.419999999999998,426.07,10.7,53.5,0.95,2.01,2.19,-1.0,-3.0,STAT,,,,,5.292
2025-03-18 18:57:50-07:00,10.64,199.63900000000004,11.313,8.893500000000001,18.516,426.02,10.7,53.3,1.09,1.86,1.92,0.0,-2.0,STAT,,,,,5.1912
2025-03-18 18:58:52-07:00,10.64,193.479,9.107999999999999,10.185,18.983999999999998,426.01,10.7,53.9,1.03,1.97,2.06,-1.0,-1.0,STAT,,,,,5.3728
2025-03-18 18:59:52-07:00,10.64,191.895,10.062,9.9015,14.399999999999999,426.18,10.8,53.4,1.03,2.5,2.59,-1.0,-4.0,STAT,,,,,4.88
2025-03-18 19:00:52-07:00,10.65,196.86700000000002,10.53,11.298,13.943999999999999,426.68,10.8,53.7,1.01,2.57,2.6,-1.0,-3.0,STAT,,,,,4.8448
2025-03-18 19:01:52-07:00,10.66,197.92300000000003,10.287,10.647,14.472,426.89,10.8,53.5,1.0,1.93,1.94,-1.0,-4.0,STAT,,,,,4.4384
2025-03-18 19:02:52-07:00,10.71,202.004,10.836,8.085,18.3,426.73,10.8,53.4,0.97,1.63,1.64,-1.0,-3.0,STAT,,,,,4.964
2025-03-18 19:03:52-07:00,10.73,200.145,8.919,6.2895,21.563999999999997,426.32,11.0,53.4,0.73,1.69,1.69,-1.0,-2.0,STAT,,,,,5.6648
2025-03-18 19:04:51-07:00,10.75,201.762,11.133,4.872,23.639999999999997,426.11,11.0,52.6,0.91,1.52,1.52,-2.0,-2.0,STAT,,,,,5.944
2025-03-18 19:05:51-07:00,10.77,200.079,11.421,7.3395,20.483999999999998,425.4,11.0,52.6,0.63,1.63,1.83,-1.0,-3.0,STAT,,,,,5.4008
2025-03-18 19:06:52-07:00,10.81,191.235,9.18,5.670000000000001,23.255999999999997,424.59,11.0,52.4,0.68,1.39,1.47,-1.0,-3.0,STAT,,,,,5.763199999999999
2025-03-18 19:07:52-07:00,10.83,182.83100000000002,9.315,6.7095,21.612000000000002,424.21,11.1,53.0,0.62,1.21,1.48,-1.0,-3.0,STAT,,,,,5.290400000000001
2025-03-18 19:08:52-07:00,10.84,183.216,11.133,6.027,20.604000000000003,423.42,11.1,52.1,0.8,1.53,1.89,-2.0,-3.0,STAT,,,,,5.344800000000001
2025-03-18 19:09:53-07:00,10.85,182.578,9.801,3.423,24.996,423.15,11.1,51.6,0.25,1.17,1.4,-2.0,-3.0,STAT,,,,,5.9352
2025-03-18 19:10:53-07:00,10.85,185.911,8.64,7.182,21.395999999999997,423.05,11.1,51.7,0.08,1.05,1.13,-1.0,-3.0,STAT,,,,,5.119199999999999
2025-03-18 19:11:53-07:00,10.85,181.94000000000003,7.596,5.985,23.532,423.02,11.0,52.0,0.15,0.88,0.9,-1.0,-3.0,STAT,,,,,5.4104
2025-03-18 19:12:53-07:00,10.88,189.145,9.261,4.2315000000000005,25.224,423.01,11.0,51.5,0.21,0.99,1.0,-1.0,-2.0,STAT,,,,,5.8368
2025-03-18 19:13:53-07:00,10.91,198.803,9.585,6.3525,21.42,423.0,11.0,51.6,0.07,0.68,0.68,-1.0,-3.0,STAT,,,,,4.828000000000001
2025-03-18 19:14:53-07:00,10.92,206.55800000000002,8.154,7.077000000000001,21.348,423.0,11.1,51.7,0.09,0.68,0.68,-2.0,-2.0,STAT,,,,,4.813599999999999
2025-03-18 19:15:53-07:00,10.93,191.07,9.251999999999999,7.2345,19.416,423.0,11.1,51.8,0.03,0.22,0.22,-2.0,-3.0,STAT,,,,,4.059200000000001
2025-03-18 19:16:54-07:00,10.94,184.657,11.466000000000001,4.116,23.447999999999997,423.0,11.1,50.9,0.1,0.77,0.99,-2.0,-3.0,STAT,,,,,5.3056
2025-03-18 19:17:54-07:00,10.95,183.942,11.331,4.032,26.232,423.0,11.1,50.9,0.09,0.63,0.71,-1.0,-2.0,STAT,,,,,5.750400000000001
2025-03-18 19:18:54-07:00,10.95,178.25500000000002,9.972,5.817,23.808,423.0,11.1,50.5,0.25,0.77,0.79,-1.0,-2.0,STAT,,,,,5.377600000000001
2025-03-18 19:19:55-07:00,10.95,173.943,10.764000000000001,7.591500000000001,22.932,423.0,11.0,50.9,0.23,0.85,0.86,0.0,-2.0,STAT,,,,,5.2664
2025-03-18 19:20:55-07:00,10.95,168.77300000000002,10.386,8.19,23.784,423.0,10.9,50.9,0.08,0.8,0.8,0.0,-2.0,STAT,,,,,5.396800000000001
2025-03-18 19:21:55-07:00,10.95,166.584,11.601,6.0375000000000005,27.42,423.0,10.9,50.5,0.15,0.77,0.77,0.0,-1.0,STAT,,,,,6.100000000000001
2025-03-18 19:22:55-07:00,10.95,172.018,10.539000000000001,6.384,28.464,422.46,10.8,50.0,0.53,1.29,1.29,1.0,0.0,STAT,,,,,6.7248
2025-03-18 19:23:55-07:00,10.95,163.13000000000002,9.629999999999999,9.597000000000001,23.82,421.55,10.8,50.7,0.18,0.57,0.57,2.0,-1.0,STAT,,,,,5.220000000000001
2025-03-18 19:24:55-07:00,10.94,158.994,9.459,8.3475,22.968,421.19,10.8,50.4,0.22,0.82,0.82,1.0,-1.0,STAT,,,,,5.2496
2025-03-18 19:25:55-07:00,10.92,163.99900000000002,10.89,7.917000000000001,24.695999999999998,420.57,10.7,50.5,0.14,0.81,0.81,0.0,-1.0,STAT,,,,,5.587199999999999
2025-03-18 19:26:55-07:00,10.88,162.20600000000002,11.357999999999999,8.673,22.055999999999997,420.82,10.7,50.2,0.19,0.87,0.87,0.0,-2.0,STAT,,,,,5.1072
2025-03-18 19:27:55-07:00,10.86,166.573,10.8,7.5075,27.252,420.94,10.7,50.3,0.25,0.59,0.76,0.0,-1.0,STAT,,,,,5.9224
2025-03-18 19:28:55-07:00,10.85,164.736,8.856,7.392,27.479999999999997,420.98,10.7,50.6,0.08,0.51,0.57,0.0,-1.0,STAT,,,,,5.904
2025-03-18 19:29:55-07:00,10.85,154.693,8.091000000000001,8.358,23.4,420.99,10.7,51.0,0.14,0.88,1.19,0.0,-1.0,STAT,,,,,5.3839999999999995
2025-03-18 19:30:55-07:00,10.85,160.435,10.449,6.279000000000001,25.38,420.84,10.7,50.8,0.05,0.79,0.9,0.0,-2.0,STAT,,,,,5.708
2025-03-18 19:31:55-07:00,10.85,162.085,10.53,5.974500000000001,26.82,420.29,10.7,50.6,0.02,0.89,0.93,0.0,-1.0,STAT,,,,,6.0760000000000005
2025-03-18 19:32:56-07:00,10.85,162.943,9.9,8.4,23.412000000000003,420.1,10.8,51.0,0.01,0.68,0.94,0.0,-2.0,STAT,,,,,5.2264
2025-03-18 19:33:56-07:00,10.85,165.03300000000002,9.423,5.985,27.192,420.04,10.9,50.8,0.27,0.88,1.02,0.0,-2.0,STAT,,,,,6.1424
2025-03-18 19:34:58-07:00,10.84,167.002,10.845,6.4575000000000005,28.979999999999997,420.59,10.8,50.5,0.15,0.96,1.01,-1.0,-1.0,STAT,,,,,6.563999999999999
2025-03-18 19:35:53-07:00,10.84,168.179,9.549,7.833,25.523999999999997,420.63,10.8,50.7,0.34,1.13,1.17,0.0,-2.0,STAT,,,,,6.0088
2025-03-18 19:36:53-07:00,10.84,196.24,10.107000000000001,6.5205,25.139999999999997,421.03,10.8,50.6,0.22,1.05,1.41,0.0,-2.0,STAT,,,,,5.867999999999999
2025-03-18 19:37:54-07:00,10.84,182.479,10.584,6.216,27.06,421.66,10.8,50.4,0.07,0.84,0.96,0.0,-1.0,STAT,,,,,6.084
2025-03-18 19:38:54-07:00,10.83,185.9,11.645999999999999,8.61,26.736,421.88,10.8,50.5,0.26,0.54,0.58,0.0,-1.0,STAT,,,,,5.779200000000001
2025-03-18 19:39:54-07:00,10.83,183.70000000000002,8.775,7.6754999999999995,25.055999999999997,421.96,10.7,50.2,0.09,0.52,0.53,1.0,-1.0,STAT,,,,,5.4272
2025-03-18 19:40:54-07:00,10.82,170.29100000000003,7.668,7.2975,26.639999999999997,421.98,10.7,50.0,0.03,0.17,0.18,0.0,-1.0,STAT,,,,,5.4639999999999995
2025-03-18 19:41:55-07:00,10.79,161.92,7.956,6.1215,26.676,421.91,10.7,50.1,0.01,0.06,0.06,0.0,-1.0,STAT,,,,,5.3832
2025-03-18 19:42:55-07:00,10.8,167.20000000000002,8.235000000000001,5.7855,30.276,421.56,10.7,50.0,0.0,0.32,0.33,0.0,-1.0,STAT,,,,,6.3112
2025-03-18 19:43:55-07:00,10.78,165.341,6.534,6.594,26.568,421.2,10.6,50.4,0.0,0.27,0.27,0.0,-3.0,STAT,,,,,5.529600000000001
2025-03-18 19:44:55-07:00,10.76,162.228,9.225,6.195,29.412,421.07,10.6,50.1,0.0,0.15,0.15,0.0,-1.0,STAT,,,,,6.002400000000001
2025-03-18 19:45:56-07:00,10.76,158.675,9.81,5.901000000000001,31.139999999999997,421.02,10.6,50.2,0.0,0.18,0.18,0.0,-1.0,STAT,,,,,6.372
2025-03-18 19:46:56-07:00,10.75,158.80700000000002,8.307,8.19,27.023999999999997,421.01,10.6,50.2,0.0,0.5,0.5,0.0,-1.0,STAT,,,,,5.8048
2025-03-18 19:47:56-07:00,10.75,159.412,9.999,5.6175,27.695999999999998,421.0,10.6,49.8,0.0,0.51,0.51,0.0,-2.0,STAT,,,,,5.9472000000000005
2025-03-18 19:48:56-07:00,10.79,158.686,8.523000000000001,4.7775,29.339999999999996,421.0,10.7,50.1,0.0,0.67,0.93,-1.0,-2.0,STAT,,,,,6.404
2025-03-18 19:49:57-07:00,10.83,164.64800000000002,9.063,4.924500000000001,30.863999999999997,421.0,10.8,49.8,0.0,0.89,1.02,-1.0,-1.0,STAT,,,,,6.884799999999999
2025-03-18 19:50:56-07:00,10.85,164.45000000000002,7.983,5.974500000000001,30.071999999999996,421.0,10.9,50.0,0.0,0.66,0.71,-1.0,-1.0,STAT,,,,,6.542399999999999
2025-03-18 19:51:56-07:00,10.9,164.043,7.7940000000000005,6.3945,28.895999999999997,421.0,11.0,50.0,0.0,0.31,0.33,-2.0,-3.0,STAT,,,,,6.0272
2025-03-18 19:52:56-07:00,10.95,166.73800000000003,9.549,6.2895,28.56,421.0,11.1,49.3,0.0,0.57,0.57,-2.0,-2.0,STAT,,,,,6.167999999999999
2025-03-18 19:53:56-07:00,11.01,167.25500000000002,8.253,7.392,26.376,421.0,11.1,49.7,0.26,1.03,1.36,-2.0,-4.0,STAT,,,,,6.099200000000001
2025-03-18 19:54:56-07:00,11.09,172.876,9.711,3.4965,28.86,421.0,11.2,49.1,0.08,0.45,0.89,-3.0,-4.0,STAT,,,,,6.132000000000001
2025-03-18 19:55:57-07:00,11.17,176.81400000000002,8.451,4.2735,28.752,421.0,11.3,49.2,0.03,0.23,0.38,-3.0,-4.0,STAT,,,,,5.9344
2025-03-18 19:56:57-07:00,11.25,181.45600000000002,9.054,3.8430000000000004,27.936,420.59,11.4,48.9,0.01,0.34,0.57,-3.0,-4.0,STAT,,,,,5.8592
2025-03-18 19:57:58-07:00,11.31,181.02700000000002,8.694,0.6825000000000001,30.828,420.82,11.4,48.3,0.11,0.84,0.92,-3.0,-4.0,STAT,,,,,6.8376
2025-03-18 19:58:58-07:00,11.38,178.84900000000002,8.919,0.7454999999999999,32.736,420.63,11.3,48.0,0.04,0.41,0.43,-2.0,-3.0,STAT,,,,,6.8752
2025-03-18 19:59:58-07:00,11.42,172.744,8.199,3.801,31.415999999999997,420.75,11.3,48.3,0.01,0.68,0.69,-1.0,-2.0,STAT,,,,,6.8271999999999995
2025-03-18 20:00:57-07:00,11.44,167.64000000000001,8.775,2.8140000000000005,30.348,420.91,11.4,48.3,0.05,0.65,0.76,-2.0,-2.0,STAT,,,,,6.589600000000001
2025-03-18 20:01:57-07:00,11.45,167.431,9.891,5.166,27.863999999999997,421.43,11.4,47.7,0.02,0.7,0.85,-2.0,-3.0,STAT,,,,,6.1328
2025-03-18 20:02:57-07:00,11.45,168.377,9.045000000000002,5.5125,28.979999999999997,421.8,11.4,47.7,0.01,0.46,0.51,-1.0,-2.0,STAT,,,,,6.164
2025-03-18 20:03:57-07:00,11.45,165.418,8.019,7.1505,26.195999999999998,421.86,11.4,47.9,0.08,0.73,0.95,-1.0,-2.0,STAT,,,,,5.8232
2025-03-18 20:04:57-07:00,11.45,176.462,9.693,4.431,28.02,421.37,11.3,48.0,0.19,0.61,0.75,-1.0,-2.0,STAT,,,,,6.0920000000000005
2025-03-18 20:05:59-07:00,11.45,176.737,9.648000000000001,6.3420000000000005,26.376,421.56,11.3,47.5,0.07,0.55,0.6,0.0,-2.0,STAT,,,,,5.715200000000001
2025-03-18 20:06:59-07:00,11.45,168.05800000000002,9.666,5.565,27.504,421.85,11.3,47.1,0.19,0.92,0.93,-1.0,-1.0,STAT,,,,,6.236800000000001
2025-03-18 20:07:59-07:00,11.44,168.78400000000002,9.819,5.817,27.624,421.44,11.3,47.4,0.08,0.85,0.86,-1.0,-1.0,STAT,,,,,6.2048
2025-03-18 20:08:59-07:00,11.44,175.692,7.973999999999999,7.6545000000000005,27.456,421.21,11.3,48.2,0.03,0.8,0.8,0.0,-2.0,STAT,,,,,6.1312
2025-03-18 20:09:59-07:00,11.44,177.55100000000002,9.207,9.0195,25.476,421.43,11.3,48.3,0.01,0.66,0.66,-1.0,-2.0,STAT,,,,,5.623200000000001
2025-03-18 20:10:59-07:00,11.45,176.341,8.19,8.6625,25.86,421.26,11.3,48.8,0.0,0.74,1.08,-1.0,-2.0,STAT,,,,,5.764
2025-03-18 20:11:59-07:00,11.5,172.68900000000002,9.288,7.833,25.956,421.17,11.3,49.1,0.05,1.09,1.22,-1.0,-3.0,STAT,,,,,6.0632
