DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,205,17,-6,-23,3825557173,156,28,-11,-26,1339988135,AQI
2025-03-15 03:35:02-07:00,8.06,213.345,3.9149999999999996,24.8115,9.395999999999999,402.07,9.3,50.8,0.64,1.08,1.29,24.0,0.0,0.0,STAT,,,,,,,2.7432
2025-03-15 03:36:03-07:00,8.05,213.21300000000002,5.292,25.053,10.104,401.74,9.3,50.9,0.21,0.93,1.0,22.0,-1.0,0.0,STAT,,,,,,,2.7648
2025-03-15 03:37:03-07:00,8.05,213.71900000000002,4.77,25.200000000000003,7.596,401.26,9.2,50.9,0.6,0.91,0.93,23.0,0.0,0.0,STAT,,,,,,,2.2472000000000003
2025-03-15 03:38:03-07:00,8.04,217.668,4.6530000000000005,24.9375,8.676,401.09,9.2,51.1,0.49,0.94,1.3,22.0,0.0,0.0,STAT,,,,,,,2.4872
2025-03-15 03:39:03-07:00,8.04,215.07200000000003,4.851,24.9585,8.556,401.03,9.2,51.0,0.16,0.74,0.86,23.0,0.0,0.0,STAT,,,,,,,2.3032
2025-03-15 03:40:03-07:00,8.04,213.07,6.192,24.916500000000003,7.667999999999999,400.85,9.3,51.2,0.18,0.85,1.38,21.0,0.0,0.0,STAT,,,,,,,2.2136
2025-03-15 03:41:03-07:00,8.04,214.15900000000002,4.122,24.192,9.564,400.3,9.3,51.2,0.15,0.67,0.96,23.0,0.0,0.0,STAT,,,,,,,2.4488000000000003
2025-03-15 03:42:03-07:00,8.04,213.87300000000002,6.309,23.2575,10.248,400.11,9.2,51.2,0.13,0.53,0.63,23.0,0.0,0.0,STAT,,,,,,,2.4736
2025-03-15 03:43:03-07:00,8.03,217.83300000000003,2.664,23.730000000000004,9.828,400.04,9.3,51.3,0.32,0.73,0.77,25.0,0.0,0.0,STAT,,,,,,,2.5496
2025-03-15 03:44:03-07:00,8.03,221.49600000000004,2.7720000000000002,23.457,10.464,400.01,9.3,51.2,0.51,0.65,0.66,23.0,-1.0,0.0,STAT,,,,,,,2.6128
2025-03-15 03:45:04-07:00,8.02,222.36500000000004,1.728,24.003,9.432,399.86,9.3,51.4,0.59,0.88,1.1,24.0,0.0,0.0,STAT,,,,,,,2.5904000000000003
2025-03-15 03:46:04-07:00,8.02,218.119,3.978,24.1185,8.952,399.58,9.3,51.3,0.68,1.13,1.78,22.0,0.0,0.0,STAT,,,,,,,2.6944
2025-03-15 03:47:04-07:00,8.02,213.235,5.202,24.696,7.476,399.21,9.3,51.4,0.87,1.63,1.85,22.0,0.0,0.0,STAT,,,,,,,2.7992
2025-03-15 03:48:04-07:00,8.01,212.729,5.922000000000001,23.677500000000002,10.643999999999998,399.07,9.2,51.5,0.31,1.01,1.3,23.0,-1.0,0.0,STAT,,,,,,,2.9368
2025-03-15 03:49:04-07:00,7.98,212.19000000000003,4.671,24.370500000000003,10.452,399.03,9.2,51.5,0.76,1.55,1.65,23.0,-1.0,0.0,STAT,,,,,,,3.3304000000000005
2025-03-15 03:50:04-07:00,7.96,207.92200000000003,3.195,23.730000000000004,8.604,399.31,9.3,51.7,0.49,1.16,1.19,24.0,-1.0,0.0,STAT,,,,,,,2.6487999999999996
2025-03-15 03:51:04-07:00,7.95,202.36700000000002,2.781,22.722,9.036,399.18,9.2,51.7,0.81,1.59,1.6,24.0,-1.0,0.0,STAT,,,,,,,3.0792
2025-03-15 03:52:04-07:00,7.95,204.58900000000003,3.69,22.826999999999998,10.188,399.06,9.2,51.7,0.39,1.18,1.18,23.0,-1.0,0.0,STAT,,,,,,,2.9816000000000003
2025-03-15 03:53:04-07:00,7.95,206.44800000000004,3.789,23.793000000000003,8.808,399.02,9.3,51.5,0.37,0.86,0.87,23.0,0.0,0.0,STAT,,,,,,,2.4496
2025-03-15 03:54:05-07:00,7.95,207.328,3.204,23.1945,10.319999999999999,398.56,9.2,51.7,0.13,1.14,1.14,23.0,0.0,0.0,STAT,,,,,,,2.9759999999999995
2025-03-15 03:55:05-07:00,7.95,209.044,4.077,23.961000000000002,9.911999999999999,398.2,9.2,51.7,0.36,1.1,1.1,23.0,0.0,0.0,STAT,,,,,,,2.8624
2025-03-15 03:56:05-07:00,7.94,209.187,5.067,25.473000000000003,7.871999999999999,398.07,9.3,52.0,0.42,0.79,0.79,22.0,-1.0,0.0,STAT,,,,,,,2.2064
2025-03-15 03:57:05-07:00,7.94,208.703,4.6979999999999995,24.244500000000002,9.852,398.02,9.2,51.9,0.14,0.52,0.52,23.0,0.0,0.0,STAT,,,,,,,2.3864
2025-03-15 03:58:05-07:00,7.94,211.59600000000003,8.379000000000001,24.0135,10.139999999999999,398.01,9.2,51.9,0.16,0.52,0.52,21.0,-1.0,0.0,STAT,,,,,,,2.444
2025-03-15 03:59:01-07:00,7.93,212.96,6.354,24.2235,10.56,398.0,9.2,51.9,0.44,0.84,0.84,,,,,,22.0,0.0,0.0,STAT,,2.7840000000000003
2025-03-15 04:00:01-07:00,7.94,209.63800000000003,5.355,23.026500000000002,11.4,398.0,9.2,52.0,0.23,0.91,1.19,,,,,,22.0,-1.0,0.0,STAT,,3.0080000000000005
2025-03-15 04:01:01-07:00,7.94,204.93000000000004,3.618,23.4045,10.476,398.0,9.2,52.0,0.32,1.0,1.1,,,,,,23.0,-1.0,0.0,STAT,,2.8952
2025-03-15 04:02:01-07:00,7.93,205.63400000000001,4.104,22.826999999999998,8.904,398.0,9.2,52.3,0.28,1.16,1.2,,,,,,22.0,0.0,0.0,STAT,,2.7088
2025-03-15 04:03:01-07:00,7.93,208.01000000000002,2.439,23.247,8.363999999999999,398.0,9.2,52.1,0.09,1.01,1.02,,,,,,23.0,0.0,0.0,STAT,,2.4808
2025-03-15 04:04:02-07:00,7.92,209.68200000000002,2.052,22.417500000000004,9.42,398.0,9.2,52.0,0.69,1.11,1.11,,,,,,23.0,-1.0,0.0,STAT,,2.7720000000000002
2025-03-15 04:05:02-07:00,7.92,208.50500000000002,3.3120000000000003,23.205000000000002,9.192,398.45,9.2,52.0,0.77,1.27,1.27,,,,,,23.0,-1.0,0.0,STAT,,2.8544
2025-03-15 04:06:03-07:00,7.91,208.912,2.43,23.016000000000002,8.4,398.81,9.2,52.1,0.62,1.59,1.59,,,,,,24.0,-1.0,0.0,STAT,,2.9520000000000004
2025-03-15 04:07:03-07:00,7.88,210.63900000000004,4.059,24.706500000000002,5.64,399.47,9.2,52.2,0.45,1.15,1.21,,,,,,23.0,0.0,0.0,STAT,,2.048
2025-03-15 04:08:03-07:00,7.86,213.66400000000002,3.69,22.8795,7.704,399.82,9.2,52.2,0.81,1.55,1.65,,,,,,23.0,-1.0,0.0,STAT,,2.7808
2025-03-15 04:09:04-07:00,7.85,213.88400000000001,5.553,22.774500000000003,6.78,399.94,9.2,52.2,0.85,1.39,1.49,,,,,,23.0,0.0,0.0,STAT,,2.468
2025-03-15 04:10:04-07:00,7.85,212.77300000000002,3.645,23.226000000000003,8.411999999999999,399.98,9.2,52.2,0.95,1.42,1.45,,,,,,23.0,-1.0,0.0,STAT,,2.8183999999999996
2025-03-15 04:11:04-07:00,7.84,211.15600000000003,3.294,23.625,6.5280000000000005,400.65,9.2,52.6,0.98,1.54,1.61,,,,,,23.0,-1.0,0.0,STAT,,2.5376000000000003
2025-03-15 04:12:04-07:00,7.84,218.33900000000003,2.124,24.6645,5.052,402.07,9.2,52.6,0.99,1.67,1.69,,,,,,24.0,0.0,0.0,STAT,,2.3464
2025-03-15 04:13:04-07:00,7.84,236.89600000000004,3.708,23.058000000000003,6.552,403.04,9.2,52.5,1.0,1.55,1.79,,,,,,22.0,0.0,0.0,STAT,,2.5504000000000002
2025-03-15 04:14:04-07:00,7.83,258.80800000000005,4.032000000000001,24.486,7.9079999999999995,403.66,9.2,52.5,1.0,1.88,2.09,,,,,,23.0,0.0,0.0,STAT,,3.0856
2025-03-15 04:15:05-07:00,7.83,266.01300000000003,2.529,26.1555,5.832,403.88,9.1,52.7,0.94,1.75,1.9,,,,,,25.0,0.0,0.0,STAT,,2.5664000000000002
2025-03-15 04:16:05-07:00,7.82,328.31700000000006,4.023,26.208000000000002,6.0840000000000005,404.31,9.1,52.8,0.88,1.97,2.16,,,,,,24.0,0.0,0.0,STAT,,2.7928
2025-03-15 04:17:05-07:00,7.82,299.035,6.156,25.914,6.888,404.76,9.1,52.8,0.85,1.81,1.87,,,,,,22.0,0.0,0.0,STAT,,2.8256000000000006
2025-03-15 04:18:05-07:00,7.82,264.979,4.707000000000001,25.210500000000003,8.892,404.41,9.1,52.8,0.54,1.37,1.59,,,,,,22.0,0.0,0.0,STAT,,2.8744
2025-03-15 04:19:06-07:00,7.81,248.96300000000002,4.095,24.244500000000002,7.932,404.15,9.1,53.0,0.52,1.13,1.62,,,,,,23.0,-1.0,0.0,STAT,,2.4904
2025-03-15 04:20:06-07:00,7.8,242.25300000000001,4.122,24.948000000000004,7.859999999999999,404.09,9.1,53.0,0.62,1.47,1.68,,,,,,23.0,-1.0,0.0,STAT,,2.748
2025-03-15 04:21:06-07:00,7.79,236.401,1.431,24.024,9.54,404.03,9.1,53.2,0.88,1.75,2.02,,,,,,24.0,-1.0,0.0,STAT,,3.308
2025-03-15 04:22:06-07:00,7.77,231.99000000000004,2.646,23.3415,9.647999999999998,404.01,9.1,53.4,0.96,1.83,2.6,,,,,,24.0,-1.0,0.0,STAT,,3.3936
2025-03-15 04:23:06-07:00,7.77,227.17200000000003,4.932,24.8115,7.38,404.46,9.1,53.2,0.83,1.7,2.33,,,,,,23.0,0.0,0.0,STAT,,2.8360000000000003
2025-03-15 04:24:06-07:00,7.77,226.93000000000004,3.231,23.509500000000003,9.24,404.16,9.1,53.2,0.61,0.95,1.27,,,,,,24.0,-1.0,0.0,STAT,,2.608
2025-03-15 04:25:07-07:00,7.77,225.841,4.014,23.373,9.288,404.06,9.1,53.3,0.37,0.91,1.02,,,,,,22.0,-2.0,0.0,STAT,,2.5856000000000003
2025-03-15 04:26:07-07:00,7.77,223.53100000000003,4.851,23.268,8.508,404.02,9.1,53.1,0.7,1.21,1.25,,,,,,22.0,-1.0,0.0,STAT,,2.6696
2025-03-15 04:27:07-07:00,7.77,224.25700000000003,3.4290000000000003,21.399,10.08,403.92,9.1,52.4,0.58,1.25,1.54,,,,,,24.0,-1.0,0.0,STAT,,3.016
2025-03-15 04:28:07-07:00,7.77,224.32300000000004,3.177,20.958000000000002,11.352,403.33,9.1,52.4,0.22,1.03,1.12,,,,,,24.0,-1.0,0.0,STAT,,3.0944000000000003
2025-03-15 04:29:07-07:00,7.78,235.66400000000002,3.8429999999999995,22.344,7.944,403.11,9.1,52.2,0.6,1.09,1.13,,,,,,23.0,0.0,0.0,STAT,,2.4608
2025-03-15 04:30:07-07:00,7.79,230.252,2.709,19.823999999999998,11.688,402.1,9.1,51.7,0.52,1.07,1.08,,,,,,24.0,-1.0,0.0,STAT,,3.1936
2025-03-15 04:31:07-07:00,7.81,226.952,3.9330000000000003,20.349,11.484,400.39,9.1,51.6,0.49,1.19,1.52,,,,,,23.0,-1.0,0.0,STAT,,3.2488
2025-03-15 04:32:07-07:00,7.81,221.991,6.66,19.0155,13.043999999999999,398.84,9.1,51.8,0.84,1.21,1.32,,,,,,21.0,-1.0,0.0,STAT,,3.5768
2025-03-15 04:33:08-07:00,7.82,218.9,5.5440000000000005,20.5275,12.143999999999998,398.3,9.1,51.9,0.84,1.2,1.67,,,,,,21.0,-1.0,0.0,STAT,,3.3888
2025-03-15 04:34:08-07:00,7.82,210.36400000000003,2.205,20.464499999999997,11.088,398.1,9.1,51.7,0.59,1.11,1.26,,,,,,24.0,-1.0,0.0,STAT,,3.1056
2025-03-15 04:35:08-07:00,7.82,206.657,2.8080000000000003,20.107499999999998,10.968,397.85,9.1,51.9,0.5,0.94,0.99,,,,,,24.0,-1.0,0.0,STAT,,2.9455999999999998
2025-03-15 04:36:08-07:00,7.82,212.86100000000002,4.149,20.8005,9.935999999999998,397.64,9.1,51.8,0.65,1.41,1.42,,,,,,22.0,-1.0,-1.0,STAT,,3.1151999999999997
2025-03-15 04:37:08-07:00,7.82,219.54900000000004,3.6630000000000003,21.2625,10.931999999999999,397.63,9.1,51.7,0.97,1.7,1.7,,,,,,23.0,-2.0,0.0,STAT,,3.5464
2025-03-15 04:38:08-07:00,7.82,221.08900000000003,5.067,21.4515,9.996,397.87,9.1,51.6,0.99,2.05,2.05,,,,,,22.0,-1.0,-1.0,STAT,,3.6391999999999998
2025-03-15 04:39:08-07:00,7.82,217.58000000000004,4.149,21.010500000000004,10.5,397.95,9.1,51.6,1.03,1.99,1.99,,,,,,23.0,-1.0,-1.0,STAT,,3.692
2025-03-15 04:40:08-07:00,7.82,215.14900000000003,3.645,21.808500000000002,9.972,397.98,9.1,51.5,1.08,1.83,1.87,,,,,,22.0,-1.0,0.0,STAT,,3.4584
2025-03-15 04:41:08-07:00,7.83,212.56400000000002,3.42,22.291500000000003,10.056000000000001,397.99,9.1,51.5,1.01,1.43,1.84,,,,,,23.0,-2.0,0.0,STAT,,3.1552
2025-03-15 04:42:08-07:00,7.83,207.603,2.898,21.703500000000002,11.04,398.0,9.1,51.4,0.76,1.72,2.03,,,,,,23.0,-2.0,0.0,STAT,,3.5839999999999996
2025-03-15 04:43:09-07:00,7.83,208.72500000000002,3.258,24.003,6.792,398.0,9.1,51.4,0.91,1.6,2.42,,,,,,23.0,-1.0,-1.0,STAT,,2.6384000000000003
2025-03-15 04:44:09-07:00,7.83,201.949,4.689,24.727500000000003,6.504,398.0,9.1,51.4,0.84,1.26,1.69,,,,,,22.0,-1.0,0.0,STAT,,2.3087999999999997
2025-03-15 04:45:09-07:00,7.83,206.14000000000001,9.135,24.6435,5.376,398.0,9.1,51.3,1.2,1.8,2.15,,,,,,22.0,-1.0,0.0,STAT,,2.5152
2025-03-15 04:46:09-07:00,7.83,203.22500000000002,7.182,24.6015,7.608,397.92,9.1,51.2,1.04,1.69,1.84,,,,,,22.0,-2.0,0.0,STAT,,2.8736
2025-03-15 04:47:09-07:00,7.83,199.661,6.237,23.667,7.284,397.97,9.1,51.2,0.92,1.51,1.66,,,,,,21.0,-2.0,0.0,STAT,,2.6648000000000005
2025-03-15 04:48:09-07:00,7.83,195.591,6.831,24.402,6.204,397.34,9.1,51.0,0.61,1.15,1.2,,,,,,20.0,-1.0,0.0,STAT,,2.1608
2025-03-15 04:49:09-07:00,7.83,200.453,5.22,24.444000000000003,6.156,397.12,9.1,51.0,0.4,1.05,1.07,,,,,,22.0,-1.0,0.0,STAT,,2.0712
2025-03-15 04:50:08-07:00,7.83,202.851,8.01,24.969,7.343999999999999,397.04,9.0,50.8,0.15,0.78,0.79,,,,,,21.0,-1.0,-1.0,STAT,,2.0928
2025-03-15 04:51:08-07:00,7.83,201.66300000000004,5.913,25.011000000000003,6.648,397.29,9.1,50.8,0.16,0.85,0.88,,,,,,22.0,-1.0,0.0,STAT,,2.0096000000000003
2025-03-15 04:52:09-07:00,7.82,199.661,4.635000000000001,24.044999999999998,7.3919999999999995,397.75,9.1,50.8,0.34,0.74,1.04,,,,,,24.0,-2.0,-1.0,STAT,,2.0704
2025-03-15 04:53:09-07:00,7.82,195.55800000000002,4.014,24.57,6.9719999999999995,397.91,9.1,50.9,0.14,0.71,0.82,,,,,,23.0,-1.0,0.0,STAT,,1.9624000000000001
2025-03-15 04:54:09-07:00,7.82,194.304,3.519,24.4755,6.96,397.97,9.1,51.0,0.04,0.27,0.3,,,,,,24.0,-1.0,-1.0,STAT,,1.608
2025-03-15 04:55:05-07:00,7.8,194.865,7.452,24.297,7.596,397.99,9.0,50.9,0.21,0.73,0.74,,,,,,21.0,-1.0,0.0,STAT,,2.1032
2025-03-15 04:56:05-07:00,7.77,194.062,6.138000000000001,24.0345,7.044,398.45,9.1,50.9,0.07,0.9,0.9,,,,,,22.0,-1.0,0.0,STAT,,2.1288
2025-03-15 04:57:05-07:00,7.75,194.17200000000003,3.861,24.044999999999998,7.9559999999999995,398.77,9.0,51.1,0.02,0.87,0.87,,,,,,23.0,0.0,0.0,STAT,,2.2872
2025-03-15 04:58:05-07:00,7.75,192.115,4.131,22.47,8.988,398.34,9.0,51.1,0.37,1.05,1.05,,,,,,22.0,-1.0,0.0,STAT,,2.6376
2025-03-15 04:59:05-07:00,7.74,195.151,6.534,22.848000000000003,8.867999999999999,398.47,9.1,51.2,0.12,0.95,1.06,,,,,,20.0,-1.0,0.0,STAT,,2.5336
2025-03-15 05:00:06-07:00,7.74,205.084,8.577,23.226000000000003,9.144,398.76,9.0,51.1,0.16,1.0,1.18,,,,,,22.0,-2.0,0.0,STAT,,2.6288
2025-03-15 05:01:07-07:00,7.74,207.00900000000001,7.074000000000001,23.3625,8.484,398.92,9.0,51.2,0.51,0.86,1.1,,,,,,22.0,-2.0,0.0,STAT,,2.3848000000000003
2025-03-15 05:02:07-07:00,7.74,208.681,6.012,24.433500000000002,6.5760000000000005,398.89,9.0,51.2,0.64,1.11,1.19,,,,,,22.0,-2.0,0.0,STAT,,2.2032000000000003
2025-03-15 05:03:07-07:00,7.74,203.03800000000004,6.534,22.081500000000002,8.712,398.81,9.0,51.3,0.85,1.42,1.45,,,,,,21.0,-2.0,0.0,STAT,,2.8784
2025-03-15 05:04:07-07:00,7.73,200.893,6.498,23.583000000000002,6.108,398.93,9.1,51.4,0.95,1.7,1.71,,,,,,21.0,-1.0,-1.0,STAT,,2.5816
2025-03-15 05:05:07-07:00,7.74,201.157,4.671,22.480500000000003,7.704,398.98,9.0,51.5,1.45,1.89,1.89,,,,,,21.0,-1.0,0.0,STAT,,3.0528
2025-03-15 05:06:07-07:00,7.73,201.39900000000003,4.149,23.110500000000002,6.156,399.61,9.0,51.5,1.43,1.99,1.99,,,,,,23.0,-1.0,-1.0,STAT,,2.8232
2025-03-15 05:07:07-07:00,7.72,203.17000000000002,4.59,23.898000000000003,4.5,399.86,9.0,51.6,1.14,1.95,1.95,,,,,,22.0,-1.0,-1.0,STAT,,2.46
2025-03-15 05:08:07-07:00,7.72,208.06500000000003,4.662,24.538500000000003,6.0840000000000005,399.95,8.9,51.6,1.19,1.98,1.98,,,,,,22.0,-1.0,0.0,STAT,,2.8008
2025-03-15 05:09:08-07:00,7.68,208.26300000000003,5.301,23.646,5.676,400.18,9.0,51.7,1.55,2.55,2.55,,,,,,23.0,-1.0,0.0,STAT,,3.1752000000000002
2025-03-15 05:10:08-07:00,7.66,206.8,6.579,23.436,7.056,400.71,8.9,51.8,1.46,2.16,2.16,,,,,,21.0,-1.0,0.0,STAT,,3.1392
2025-03-15 05:11:08-07:00,7.65,206.58000000000004,5.886,23.855999999999998,6.6,400.9,8.9,52.0,1.16,1.85,2.22,,,,,,22.0,-1.0,0.0,STAT,,2.8000000000000003
2025-03-15 05:12:08-07:00,7.64,209.39600000000004,6.417,23.037000000000003,9.299999999999999,400.96,8.9,52.2,1.6,2.14,2.38,,,,,,21.0,-1.0,0.0,STAT,,3.572
2025-03-15 05:13:09-07:00,7.63,218.9,7.335000000000001,22.785,9.132,401.18,8.9,52.0,1.43,2.37,2.5,,,,,,21.0,-1.0,0.0,STAT,,3.7224000000000004
2025-03-15 05:14:09-07:00,7.63,230.34000000000003,6.6240000000000006,22.575,8.64,401.06,8.8,51.7,1.19,1.77,2.11,,,,,,21.0,-1.0,0.0,STAT,,3.144
2025-03-15 05:15:09-07:00,7.62,221.144,7.524,20.244000000000003,10.2,401.02,8.9,51.2,0.56,1.11,1.22,,,,,,20.0,-1.0,0.0,STAT,,2.928
2025-03-15 05:16:09-07:00,7.61,224.91700000000003,4.221,22.637999999999998,9.576,401.01,8.8,51.9,0.86,1.82,1.89,,,,,,22.0,-1.0,0.0,STAT,,3.3712000000000004
2025-03-15 05:17:09-07:00,7.58,221.419,3.8429999999999995,22.974,8.196,401.0,8.8,52.2,0.91,1.63,2.05,,,,,,23.0,0.0,-1.0,STAT,,2.9432
2025-03-15 05:18:09-07:00,7.56,215.919,4.428,22.3965,8.7,401.18,8.8,52.3,1.05,1.94,2.09,,,,,,22.0,-1.0,0.0,STAT,,3.292
2025-03-15 05:19:09-07:00,7.55,212.036,6.705,23.205000000000002,7.068,401.06,8.8,52.4,1.15,2.14,2.3,,,,,,21.0,-1.0,0.0,STAT,,3.1256000000000004
2025-03-15 05:20:09-07:00,7.54,210.68300000000002,5.859,22.071,7.632,401.02,8.8,52.5,1.32,2.25,2.3,,,,,,22.0,0.0,0.0,STAT,,3.3264
2025-03-15 05:21:09-07:00,7.54,210.903,5.49,24.150000000000002,7.536,401.3,8.8,52.4,1.6,2.35,2.37,,,,,,21.0,-1.0,0.0,STAT,,3.3872
2025-03-15 05:22:10-07:00,7.54,211.91500000000002,4.563000000000001,22.176000000000002,7.26,401.75,8.8,52.4,1.57,2.21,2.44,,,,,,21.0,-2.0,0.0,STAT,,3.2199999999999998
2025-03-15 05:23:10-07:00,7.53,209.044,4.689,22.155,8.664,401.91,8.8,52.3,1.4,1.95,2.03,,,,,,23.0,-1.0,0.0,STAT,,3.2928
2025-03-15 05:24:10-07:00,7.52,207.812,5.04,22.806,7.619999999999999,401.89,8.8,52.3,1.13,1.93,1.97,,,,,,21.0,-1.0,0.0,STAT,,3.068
2025-03-15 05:25:10-07:00,7.51,205.19400000000002,3.294,22.512000000000004,6.659999999999999,401.65,8.8,52.4,1.58,2.3,2.39,,,,,,22.0,-1.0,0.0,STAT,,3.1719999999999997
2025-03-15 05:26:10-07:00,7.47,206.25000000000003,3.249,22.449,5.4479999999999995,401.64,8.8,52.3,1.52,2.26,2.29,,,,,,22.0,-1.0,0.0,STAT,,2.8975999999999997
2025-03-15 05:27:10-07:00,7.45,204.94100000000003,3.7710000000000004,23.2575,6.636,401.87,8.8,52.3,1.13,2.05,2.36,,,,,,22.0,-1.0,0.0,STAT,,2.9672
2025-03-15 05:28:10-07:00,7.44,205.095,4.005,23.183999999999997,5.255999999999999,401.95,8.7,52.4,0.86,2.06,2.54,,,,,,21.0,0.0,0.0,STAT,,2.6992000000000003
2025-03-15 05:29:10-07:00,7.43,202.44400000000002,4.662,21.9555,6.9719999999999995,401.98,8.7,52.4,0.96,1.86,2.01,,,,,,21.0,0.0,0.0,STAT,,2.8824000000000005
2025-03-15 05:30:10-07:00,7.43,203.76400000000004,3.051,20.181,9.276,401.99,8.7,52.5,1.0,1.83,1.88,,,,,,22.0,-1.0,0.0,STAT,,3.3192000000000004
2025-03-15 05:31:12-07:00,7.42,214.43400000000003,5.292,22.5645,6.84,402.0,8.7,52.6,1.03,1.86,2.29,,,,,,21.0,-1.0,0.0,STAT,,2.8560000000000003
2025-03-15 05:32:12-07:00,7.38,220.00000000000003,7.488,23.604000000000003,6.828,402.58,8.7,52.7,1.54,2.18,2.52,,,,,,19.0,-1.0,0.0,STAT,,3.1096000000000004
2025-03-15 05:33:13-07:00,7.35,231.275,7.083,25.641000000000002,4.56,403.85,8.7,52.9,1.27,1.92,2.03,,,,,,20.0,-1.0,0.0,STAT,,2.448
2025-03-15 05:34:13-07:00,7.34,241.40600000000003,8.766,27.1215,4.836,405.4,8.6,53.2,1.65,2.71,2.94,,,,,,20.0,0.0,0.0,STAT,,3.1352
2025-03-15 05:35:13-07:00,7.34,248.193,7.6049999999999995,27.195,5.0280000000000005,407.2,8.6,53.4,2.08,3.05,3.37,,,,,,21.0,0.0,0.0,STAT,,3.4455999999999998
2025-03-15 05:36:13-07:00,7.33,256.3,7.2989999999999995,26.712000000000003,5.148,409.24,8.6,53.6,2.17,3.39,3.5,,,,,,21.0,0.0,0.0,STAT,,3.7416
2025-03-15 05:37:13-07:00,7.32,258.533,7.623000000000001,25.809,6.984,410.68,8.6,53.7,1.97,3.38,3.42,,,,,,21.0,-1.0,0.0,STAT,,4.1008000000000004
2025-03-15 05:38:13-07:00,7.31,255.02400000000003,7.857,25.3155,6.0840000000000005,411.98,8.6,53.9,2.13,3.59,3.61,,,,,,20.0,0.0,0.0,STAT,,4.0888
2025-03-15 05:39:13-07:00,7.3,252.175,6.012,25.158,7.656,412.43,8.6,54.0,1.76,3.46,3.46,,,,,,21.0,-1.0,0.0,STAT,,4.299200000000001
2025-03-15 05:40:13-07:00,7.28,242.09900000000002,6.372,24.4545,8.1,412.57,8.6,54.1,1.74,3.04,3.26,,,,,,21.0,-1.0,0.0,STAT,,4.0520000000000005
2025-03-15 05:41:13-07:00,7.25,235.84000000000003,6.8580000000000005,23.457,8.208,412.2,8.6,54.2,1.68,2.8,2.92,,,,,,20.0,0.0,0.0,STAT,,3.8815999999999997
2025-03-15 05:42:14-07:00,7.24,223.377,6.921,21.441000000000003,8.784,410.51,8.6,53.6,1.27,2.33,2.52,,,,,,19.0,-1.0,0.0,STAT,,3.6208
2025-03-15 05:43:14-07:00,7.24,212.685,4.932,18.900000000000002,11.94,407.58,8.6,53.2,0.56,1.46,1.84,,,,,,22.0,-1.0,0.0,STAT,,3.556
2025-03-15 05:44:14-07:00,7.23,209.12100000000004,3.492,18.1965,12.972,404.07,8.6,53.1,0.26,1.11,1.24,,,,,,22.0,-1.0,-1.0,STAT,,3.4824
2025-03-15 05:45:14-07:00,7.23,204.74300000000002,3.483,18.0075,12.768,402.38,8.6,53.2,0.12,1.01,1.13,,,,,,22.0,-2.0,0.0,STAT,,3.3616
2025-03-15 05:46:14-07:00,7.23,203.52200000000002,6.147,18.837000000000003,11.435999999999998,401.4,8.6,53.2,0.42,1.0,1.19,,,,,,20.0,-1.0,0.0,STAT,,3.0872
2025-03-15 05:47:14-07:00,7.23,205.095,6.507000000000001,18.438,11.76,400.49,8.6,53.0,0.2,0.82,0.88,,,,,,20.0,-1.0,0.0,STAT,,3.008
2025-03-15 05:48:14-07:00,7.23,203.687,5.58,19.11,12.072000000000001,400.17,8.6,53.1,0.08,0.95,0.97,,,,,,21.0,-1.0,0.0,STAT,,3.1744000000000003
2025-03-15 05:49:14-07:00,7.23,204.68800000000002,5.4990000000000006,20.1915,10.884,400.06,8.6,53.2,0.15,1.01,1.02,,,,,,21.0,-1.0,0.0,STAT,,2.9848
2025-03-15 05:50:14-07:00,7.23,207.62500000000003,5.301,20.317500000000003,9.696,400.02,8.6,53.2,0.37,1.03,1.03,,,,,,20.0,-1.0,0.0,STAT,,2.7632000000000003
2025-03-15 05:51:15-07:00,7.23,205.52400000000003,4.689,20.5485,9.696,400.01,8.6,53.3,0.38,1.04,1.36,,,,,,21.0,0.0,0.0,STAT,,2.7712000000000003
2025-03-15 05:52:15-07:00,7.23,203.74200000000002,5.058,20.097,9.048,400.0,8.6,53.0,0.14,0.87,1.05,,,,,,21.0,-1.0,0.0,STAT,,2.5056000000000003
2025-03-15 05:53:15-07:00,7.23,204.25900000000001,6.165,20.496,8.771999999999998,400.0,8.6,53.1,0.1,0.96,1.02,,,,,,20.0,0.0,0.0,STAT,,2.5223999999999998
2025-03-15 05:54:16-07:00,7.23,202.466,6.4350000000000005,20.9055,8.844,400.0,8.6,53.1,0.03,0.84,1.23,,,,,,19.0,-1.0,0.0,STAT,,2.4408
2025-03-15 05:55:16-07:00,7.23,204.25900000000001,6.939,19.908,10.668000000000001,400.0,8.6,53.0,0.01,0.9,1.12,,,,,,19.0,-1.0,0.0,STAT,,2.8536000000000006
2025-03-15 05:56:16-07:00,7.23,204.94100000000003,7.02,19.3725,9.011999999999999,400.08,8.6,52.9,0.13,1.05,1.44,,,,,,19.0,-1.0,-1.0,STAT,,2.6424
2025-03-15 05:57:12-07:00,7.23,203.06,7.947,19.6875,9.828,400.12,8.6,52.8,0.05,0.79,0.96,,,,,,18.0,-1.0,-1.0,STAT,,2.5976
