DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,120,-3,-35,4251534673,117,-4,-36,3533030102,AQI
2025-03-21 23:48:23-07:00,9.85,199.26500000000001,7.992000000000001,14.511000000000001,43.872,416.86,10.4,63.9,0.98,2.34,2.5,24.0,0.0,STAT,,,,,,10.6464
2025-03-21 23:49:23-07:00,9.84,191.917,6.9030000000000005,15.8655,41.891999999999996,416.95,10.3,64.8,1.17,2.59,2.64,25.0,0.0,STAT,,,,,,10.450399999999998
2025-03-21 23:50:25-07:00,9.8,194.425,7.623000000000001,15.141,40.872,416.98,10.3,64.7,1.06,2.4,2.46,25.0,0.0,STAT,,,,,,10.0944
2025-03-21 23:51:25-07:00,9.77,197.879,6.5520000000000005,15.6765,41.62799999999999,416.76,10.3,64.9,1.06,2.59,2.77,26.0,0.0,STAT,,,,,,10.3976
2025-03-21 23:52:25-07:00,9.76,195.536,7.668,14.248500000000002,43.536,416.92,10.3,64.9,1.02,2.82,2.88,25.0,0.0,STAT,,,,,,10.9632
2025-03-21 23:53:25-07:00,9.74,200.354,7.722,14.605500000000001,43.464,416.58,10.3,65.7,0.83,2.47,2.49,24.0,1.0,STAT,,,,,,10.668800000000001
2025-03-21 23:54:25-07:00,9.69,199.144,7.479000000000001,16.149,42.395999999999994,416.5,10.3,66.2,0.94,1.97,2.23,24.0,1.0,STAT,,,,,,10.0552
2025-03-21 23:55:21-07:00,9.67,198.044,7.209,14.448,43.104,416.72,10.3,65.9,1.3,2.6,2.69,26.0,1.0,STAT,,,,,,10.700800000000001
2025-03-21 23:56:20-07:00,9.65,201.278,8.613000000000001,14.416500000000001,43.296,416.25,10.2,65.5,1.1,2.61,3.03,24.0,1.0,STAT,,,,,,10.7472
2025-03-21 23:57:20-07:00,9.63,201.43200000000002,8.667000000000002,12.957,44.291999999999994,416.09,10.2,65.8,1.03,2.7,3.09,24.0,0.0,STAT,,,,,,11.0184
2025-03-21 23:58:21-07:00,9.58,202.63100000000003,7.335000000000001,15.4245,44.184,416.03,10.2,65.8,1.28,2.67,2.79,26.0,1.0,STAT,,,,,,10.9728
2025-03-21 23:59:21-07:00,9.57,205.81,6.867,17.167500000000004,41.64,416.01,10.2,66.1,1.2,2.88,2.92,26.0,1.0,STAT,,,,,,10.632000000000001
2025-03-22 00:00:21-07:00,9.55,206.074,7.407000000000001,16.4955,42.647999999999996,416.0,10.1,65.7,1.64,3.08,3.16,25.0,1.0,STAT,,,,,,10.9936
2025-03-22 00:01:23-07:00,9.5,203.53300000000002,7.434,16.485,43.428,416.0,10.0,66.3,1.89,3.29,3.47,24.0,1.0,STAT,,,,,,11.317599999999999
2025-03-22 00:02:23-07:00,9.47,203.79700000000003,8.504999999999999,16.233,42.168,416.0,10.0,66.3,1.91,3.44,3.5,24.0,1.0,STAT,,,,,,11.1856
2025-03-22 00:03:23-07:00,9.45,202.851,7.713,16.4955,41.532,416.29,10.0,66.5,1.59,3.02,3.29,24.0,0.0,STAT,,,,,,10.7224
2025-03-22 00:04:23-07:00,9.41,203.269,7.875,14.994,42.275999999999996,416.75,9.9,66.5,1.18,2.32,2.83,24.0,0.0,STAT,,,,,,10.3112
2025-03-22 00:05:23-07:00,9.37,200.32100000000003,8.397,14.920500000000002,42.672000000000004,416.91,9.9,67.1,1.17,2.35,2.55,23.0,0.0,STAT,,,,,,10.414400000000002
2025-03-22 00:06:24-07:00,9.35,199.001,7.542000000000001,15.6555,41.172000000000004,416.89,9.9,67.2,1.23,2.83,2.98,23.0,0.0,STAT,,,,,,10.4984
2025-03-22 00:07:24-07:00,9.3,201.28900000000002,7.965,15.928500000000001,41.544,416.96,9.8,67.6,1.08,2.7,2.75,22.0,1.0,STAT,,,,,,10.4688
2025-03-22 00:08:24-07:00,9.27,208.241,6.453,17.2305,41.82,417.22,9.9,68.5,1.3,2.74,2.89,24.0,1.0,STAT,,,,,,10.556000000000001
2025-03-22 00:09:24-07:00,9.25,209.22,7.8660000000000005,16.8105,41.327999999999996,418.34,9.8,67.8,1.57,2.95,3.13,23.0,0.0,STAT,,,,,,10.625599999999999
2025-03-22 00:10:24-07:00,9.2,204.07200000000003,7.263000000000001,16.2645,42.756,418.32,9.8,68.4,1.29,2.75,2.82,23.0,1.0,STAT,,,,,,10.7512
2025-03-22 00:11:23-07:00,9.17,206.008,6.992999999999999,16.863,43.296,418.57,9.8,68.7,1.66,3.3,3.32,24.0,1.0,STAT,,,,,,11.2992
2025-03-22 00:12:23-07:00,9.16,205.062,7.947,16.653,41.808,418.73,9.7,69.0,1.52,3.48,3.68,22.0,0.0,STAT,,,,,,11.145600000000002
2025-03-22 00:13:24-07:00,9.12,203.995,6.165,16.8,42.168,418.9,9.7,69.3,1.56,3.47,3.57,24.0,1.0,STAT,,,,,,11.2096
2025-03-22 00:14:24-07:00,9.08,200.431,6.408,17.9655,40.572,418.97,9.7,69.5,1.55,3.14,3.41,23.0,1.0,STAT,,,,,,10.626400000000002
2025-03-22 00:15:24-07:00,9.06,200.61800000000002,7.875,18.605999999999998,40.956,418.99,9.7,70.1,1.38,3.56,3.82,22.0,1.0,STAT,,,,,,11.039200000000001
2025-03-22 00:16:25-07:00,9.04,200.53000000000003,7.992000000000001,19.1625,39.696,419.0,9.7,70.4,1.14,2.91,3.06,22.0,1.0,STAT,,,,,,10.267199999999999
2025-03-22 00:17:25-07:00,8.99,198.31900000000002,8.964,18.879,41.711999999999996,419.0,9.7,69.9,1.3,2.71,3.12,21.0,1.0,STAT,,,,,,10.5104
2025-03-22 00:18:25-07:00,8.97,197.86800000000002,8.406,18.605999999999998,42.456,418.48,9.6,70.5,1.27,2.37,3.17,21.0,0.0,STAT,,,,,,10.387200000000002
2025-03-22 00:19:25-07:00,8.95,229.19600000000003,7.578,17.020500000000002,43.884,418.4,9.6,70.6,1.01,3.06,3.7,23.0,1.0,STAT,,,,,,11.2248
2025-03-22 00:20:25-07:00,8.9,211.40900000000002,6.696000000000001,17.4195,43.188,418.44,9.5,71.1,0.96,2.66,3.17,23.0,1.0,STAT,,,,,,10.765600000000001
2025-03-22 00:21:27-07:00,8.87,202.35600000000002,7.65,18.2805,42.696,418.65,9.5,71.6,1.02,3.06,3.23,22.0,1.0,STAT,,,,,,10.9872
2025-03-22 00:22:27-07:00,8.85,196.75700000000003,7.829999999999999,18.1965,42.047999999999995,418.88,9.4,71.5,0.79,2.38,2.44,22.0,2.0,STAT,,,,,,10.3136
2025-03-22 00:23:27-07:00,8.81,189.13400000000001,6.777,17.209500000000002,43.763999999999996,418.96,9.4,71.8,0.62,2.11,2.13,22.0,1.0,STAT,,,,,,10.4408
2025-03-22 00:24:27-07:00,8.77,181.577,6.768,16.086000000000002,42.864,418.98,9.3,72.1,0.86,2.22,2.22,23.0,1.0,STAT,,,,,,10.348799999999999
2025-03-22 00:25:27-07:00,8.75,184.56900000000002,8.352,15.5715,42.948,418.99,9.3,71.8,0.86,1.75,1.75,21.0,0.0,STAT,,,,,,9.989600000000001
2025-03-22 00:26:27-07:00,8.7,186.06500000000003,6.831,15.8655,43.956,419.0,9.3,72.0,0.65,1.56,1.56,23.0,1.0,STAT,,,,,,10.039200000000001
2025-03-22 00:27:27-07:00,8.67,178.73900000000003,6.867,15.6765,43.583999999999996,419.0,9.2,72.5,0.84,2.17,2.17,22.0,0.0,STAT,,,,,,10.4528
2025-03-22 00:28:27-07:00,8.64,178.40900000000002,7.956,16.0545,43.716,418.62,9.2,72.5,0.95,2.27,2.44,20.0,1.0,STAT,,,,,,10.5592
2025-03-22 00:29:27-07:00,8.59,178.56300000000002,6.57,16.317,45.12,418.22,9.2,72.8,0.9,2.79,3.27,22.0,2.0,STAT,,,,,,11.256
2025-03-22 00:30:27-07:00,8.56,177.353,7.623000000000001,15.8655,44.879999999999995,417.78,9.2,71.9,0.99,2.73,3.07,20.0,2.0,STAT,,,,,,11.16
2025-03-22 00:31:29-07:00,8.51,178.77200000000002,7.731,13.2825,45.66,417.28,9.1,70.4,1.59,3.16,3.3,22.0,1.0,STAT,,,,,,11.66
2025-03-22 00:32:29-07:00,8.47,181.104,7.704000000000001,13.3245,48.72,417.1,8.9,69.5,1.55,3.28,3.32,21.0,1.0,STAT,,,,,,12.368
2025-03-22 00:33:29-07:00,8.43,175.50500000000002,10.323,14.038499999999999,46.943999999999996,416.87,8.9,69.8,1.73,3.2,3.21,18.0,1.0,STAT,,,,,,11.9488
2025-03-22 00:34:29-07:00,8.37,178.56300000000002,8.064000000000002,15.687,46.09199999999999,416.52,8.8,69.8,1.66,3.12,3.25,20.0,1.0,STAT,,,,,,11.7144
2025-03-22 00:35:29-07:00,8.33,180.49900000000002,7.6049999999999995,18.0075,43.12799999999999,416.25,8.9,70.6,1.38,3.19,3.31,21.0,1.0,STAT,,,,,,11.177599999999998
2025-03-22 00:36:24-07:00,8.28,178.83800000000002,7.6049999999999995,16.768500000000003,47.16,416.39,8.8,70.2,1.58,3.31,3.46,22.0,2.0,STAT,,,,,,12.08
2025-03-22 00:37:24-07:00,8.25,177.254,7.938000000000001,17.283,41.52,416.79,8.9,71.2,1.84,3.41,3.51,21.0,1.0,STAT,,,,,,11.032
2025-03-22 00:38:24-07:00,8.19,180.38900000000004,7.479000000000001,16.128,43.26,416.92,8.9,71.2,1.72,3.15,3.38,20.0,1.0,STAT,,,,,,11.171999999999999
2025-03-22 00:39:25-07:00,8.16,184.195,8.739,15.5715,43.044,416.97,8.9,71.2,1.91,4.39,4.5,20.0,1.0,STAT,,,,,,12.120800000000001
2025-03-22 00:40:25-07:00,8.14,189.92600000000002,8.667000000000002,15.9495,43.272,416.99,8.9,70.7,1.97,4.51,5.13,20.0,1.0,STAT,,,,,,12.262400000000001
2025-03-22 00:41:26-07:00,8.08,198.03300000000002,8.136,17.2515,43.356,417.0,8.9,70.9,1.99,3.9,4.38,20.0,1.0,STAT,,,,,,11.7912
2025-03-22 00:42:27-07:00,8.06,194.568,9.099,17.304000000000002,41.64,417.0,8.9,70.8,2.09,4.0,4.36,19.0,0.0,STAT,,,,,,11.528000000000002
2025-03-22 00:43:27-07:00,8.04,183.612,8.244,17.293499999999998,39.12,417.0,8.9,71.6,1.96,4.03,4.22,19.0,1.0,STAT,,,,,,11.048
2025-03-22 00:44:27-07:00,8.01,183.887,7.7940000000000005,16.989,39.876,417.0,8.9,71.8,1.99,3.66,3.73,20.0,1.0,STAT,,,,,,10.9032
2025-03-22 00:45:27-07:00,7.97,188.584,7.829999999999999,17.157,40.836,417.48,8.9,71.6,1.67,3.58,3.6,20.0,1.0,STAT,,,,,,11.0312
2025-03-22 00:46:27-07:00,7.95,199.18800000000002,7.821,18.921,36.312,417.82,8.9,72.0,1.75,4.15,4.27,21.0,1.0,STAT,,,,,,10.5824
2025-03-22 00:47:27-07:00,7.94,192.35700000000003,7.956,18.438,39.059999999999995,417.94,8.9,71.7,1.91,3.74,3.79,19.0,1.0,STAT,,,,,,10.804
2025-03-22 00:48:27-07:00,7.92,188.24300000000002,6.336,17.335500000000003,44.784,418.29,8.8,71.7,2.31,4.88,5.17,20.0,1.0,STAT,,,,,,12.8608
2025-03-22 00:49:27-07:00,7.87,190.883,7.344,17.724,41.448,418.75,8.8,72.2,2.38,4.39,4.69,20.0,1.0,STAT,,,,,,11.8016
2025-03-22 00:50:27-07:00,7.85,195.668,8.919,16.453500000000002,43.716,418.91,8.8,72.0,2.42,5.04,5.14,20.0,1.0,STAT,,,,,,12.7752
2025-03-22 00:51:27-07:00,7.84,191.554,10.161,14.259,45.852,418.97,8.7,71.3,2.68,4.69,5.21,19.0,1.0,STAT,,,,,,12.9224
2025-03-22 00:52:30-07:00,7.83,184.06300000000002,8.595,16.642500000000002,41.24399999999999,418.71,8.8,71.9,2.99,5.46,5.96,19.0,1.0,STAT,,,,,,12.6168
2025-03-22 00:53:30-07:00,7.78,182.93000000000004,7.182,17.094,40.211999999999996,418.54,8.8,72.0,2.5,4.97,6.03,19.0,1.0,STAT,,,,,,12.0184
2025-03-22 00:54:30-07:00,7.76,185.174,6.813000000000001,18.228,40.608000000000004,418.8,8.8,72.4,2.56,4.48,5.31,20.0,1.0,STAT,,,,,,11.7056
2025-03-22 00:55:30-07:00,7.75,185.92200000000003,7.884,15.624000000000002,40.391999999999996,418.93,8.8,72.2,2.22,4.2,4.76,19.0,0.0,STAT,,,,,,11.438400000000001
2025-03-22 00:56:30-07:00,7.74,185.592,8.829,17.073000000000004,39.948,418.98,8.8,72.1,2.07,3.95,4.55,18.0,0.0,STAT,,,,,,11.1496
2025-03-22 00:57:30-07:00,7.73,184.987,8.1,16.3065,39.552,418.99,8.8,71.8,1.62,3.53,4.14,18.0,0.0,STAT,,,,,,10.7344
2025-03-22 00:58:30-07:00,7.71,185.966,8.172,16.296,39.6,419.0,8.8,71.8,2.14,4.34,4.67,19.0,0.0,STAT,,,,,,11.392000000000001
2025-03-22 00:59:31-07:00,7.67,183.19400000000002,7.470000000000001,17.976000000000003,40.524,419.0,8.8,72.3,2.43,4.09,4.56,20.0,1.0,STAT,,,,,,11.376800000000001
2025-03-22 01:00:31-07:00,7.65,189.53000000000003,8.433,21.147000000000002,39.348,419.0,8.8,72.4,2.76,4.09,4.78,18.0,0.0,STAT,,,,,,11.1416
2025-03-22 01:01:31-07:00,7.64,192.049,5.913,22.0185,35.868,419.46,8.8,72.6,2.27,4.17,4.58,21.0,0.0,STAT,,,,,,10.5096
2025-03-22 01:02:32-07:00,7.64,192.15900000000002,6.696000000000001,21.189,37.368,420.46,8.8,72.6,2.38,4.71,4.87,21.0,1.0,STAT,,,,,,11.241600000000002
2025-03-22 01:03:32-07:00,7.64,195.18400000000003,7.3709999999999996,22.008000000000003,34.955999999999996,421.12,8.8,73.0,2.63,5.11,5.16,20.0,0.0,STAT,,,,,,11.0792
2025-03-22 01:04:28-07:00,7.63,193.44600000000003,8.64,19.509,34.884,422.2,8.8,72.8,2.85,4.78,4.93,18.0,0.0,STAT,,,,,,10.8008
2025-03-22 01:05:28-07:00,7.62,193.10500000000002,7.7940000000000005,15.015,37.116,422.36,8.8,72.8,2.22,4.18,4.23,19.0,0.0,STAT,,,,,,10.7672
2025-03-22 01:06:28-07:00,7.58,192.324,7.6049999999999995,16.107,38.208,421.9,8.8,72.8,2.51,3.95,4.11,19.0,0.0,STAT,,,,,,10.8016
2025-03-22 01:07:28-07:00,7.55,188.452,7.425,17.5455,37.836,421.32,8.8,73.0,2.26,3.88,3.93,19.0,0.0,STAT,,,,,,10.671199999999999
2025-03-22 01:08:28-07:00,7.54,188.95800000000003,7.74,16.758000000000003,38.711999999999996,421.11,8.8,73.1,2.04,3.73,4.08,20.0,1.0,STAT,,,,,,10.7264
2025-03-22 01:09:28-07:00,7.54,191.62,7.6049999999999995,17.367,39.972,421.04,8.8,73.2,2.02,3.36,3.48,19.0,1.0,STAT,,,,,,10.682400000000001
2025-03-22 01:10:28-07:00,7.53,199.60600000000002,7.956,17.0625,39.708000000000006,421.01,8.8,72.9,1.82,3.18,3.23,19.0,0.0,STAT,,,,,,10.485600000000002
2025-03-22 01:11:29-07:00,7.53,191.598,8.685,17.094,35.784,421.0,8.8,73.1,1.53,3.52,3.8,18.0,0.0,STAT,,,,,,9.972800000000001
2025-03-22 01:12:29-07:00,7.52,192.709,8.703,17.808000000000003,36.828,421.0,8.7,73.2,1.75,3.85,4.03,19.0,0.0,STAT,,,,,,10.4456
2025-03-22 01:13:29-07:00,7.49,198.45100000000002,8.379000000000001,17.2305,41.472,421.0,8.7,72.8,1.92,3.95,4.18,19.0,1.0,STAT,,,,,,11.454400000000001
2025-03-22 01:14:29-07:00,7.46,206.64600000000004,8.316,19.488,41.208000000000006,421.35,8.7,73.6,1.8,3.6,3.72,18.0,1.0,STAT,,,,,,11.121600000000003
2025-03-22 01:15:29-07:00,7.44,207.36100000000002,7.2989999999999995,19.246499999999997,40.788000000000004,421.43,8.7,73.9,1.97,3.94,3.99,19.0,0.0,STAT,,,,,,11.3096
2025-03-22 01:16:29-07:00,7.44,222.079,7.893,19.488,39.528,421.51,8.7,74.1,1.99,4.27,4.57,18.0,0.0,STAT,,,,,,11.3216
2025-03-22 01:17:30-07:00,7.43,223.366,8.712,20.706,36.516,421.83,8.7,74.3,1.58,3.5,3.91,18.0,0.0,STAT,,,,,,10.103200000000001
2025-03-22 01:18:30-07:00,7.42,215.27,7.722,20.496,36.612,421.94,8.7,74.3,2.01,3.65,3.87,18.0,0.0,STAT,,,,,,10.2424
2025-03-22 01:19:30-07:00,7.39,212.47600000000003,8.055,18.7845,38.004,422.59,8.6,74.3,2.45,4.14,4.21,18.0,0.0,STAT,,,,,,10.912799999999999
2025-03-22 01:20:30-07:00,7.35,209.924,8.685,18.7845,35.868,422.86,8.6,74.3,2.44,3.99,4.15,18.0,0.0,STAT,,,,,,10.3656
2025-03-22 01:21:30-07:00,7.34,203.511,9.279,18.2805,36.744,422.95,8.6,74.5,2.35,4.59,4.84,17.0,0.0,STAT,,,,,,11.020800000000001
2025-03-22 01:22:30-07:00,7.34,215.87500000000003,9.099,18.742500000000003,37.08,422.98,8.6,74.8,2.48,5.26,5.56,17.0,0.0,STAT,,,,,,11.624
2025-03-22 01:23:29-07:00,7.33,217.074,8.154,18.616500000000002,37.236,422.99,8.6,75.0,2.93,5.33,5.57,17.0,0.0,STAT,,,,,,11.7112
2025-03-22 01:24:29-07:00,7.32,213.554,7.857,18.553500000000003,33.144,423.0,8.6,75.3,2.73,5.98,6.32,18.0,0.0,STAT,,,,,,11.4128
2025-03-22 01:25:30-07:00,7.32,214.203,8.136,19.236,29.868,423.35,8.6,75.6,3.04,6.53,7.25,18.0,0.0,STAT,,,,,,11.197600000000001
2025-03-22 01:26:30-07:00,7.3,208.967,8.019,18.564,32.279999999999994,424.07,8.6,75.7,2.73,5.79,6.24,19.0,0.0,STAT,,,,,,11.088000000000001
2025-03-22 01:27:30-07:00,7.27,212.66300000000004,8.199,19.3935,30.983999999999998,425.38,8.6,75.8,2.6,5.01,6.2,17.0,0.0,STAT,,,,,,10.204799999999999
2025-03-22 01:28:31-07:00,7.25,208.19700000000003,6.705,19.698000000000004,31.067999999999998,426.02,8.6,75.5,2.45,4.16,4.54,19.0,0.0,STAT,,,,,,9.541599999999999
2025-03-22 01:29:31-07:00,7.24,200.233,7.992000000000001,18.732,33.372,425.94,8.6,75.4,2.24,5.04,5.16,18.0,0.0,STAT,,,,,,10.7064
2025-03-22 01:30:31-07:00,7.23,200.959,7.335000000000001,16.2645,37.668,425.28,8.6,75.1,1.82,3.87,4.63,18.0,0.0,STAT,,,,,,10.6296
2025-03-22 01:31:31-07:00,7.23,206.63500000000002,7.956,17.398500000000002,35.04,424.52,8.6,75.1,1.92,3.89,4.45,18.0,0.0,STAT,,,,,,10.120000000000001
2025-03-22 01:32:31-07:00,7.22,200.88200000000003,7.506,17.1255,34.007999999999996,424.31,8.6,75.5,2.06,3.62,3.84,19.0,0.0,STAT,,,,,,9.6976
2025-03-22 01:33:32-07:00,7.22,198.473,6.992999999999999,16.369500000000002,33.924,424.11,8.6,75.4,2.27,3.81,3.92,19.0,0.0,STAT,,,,,,9.8328
2025-03-22 01:34:32-07:00,7.22,198.484,7.344,17.4195,34.187999999999995,423.69,8.6,75.4,2.05,3.89,3.93,18.0,0.0,STAT,,,,,,9.9496
2025-03-22 01:35:32-07:00,7.21,214.53300000000002,8.226,19.6245,33.924,423.7,8.6,75.6,2.02,4.01,4.32,18.0,0.0,STAT,,,,,,9.9928
2025-03-22 01:36:32-07:00,7.21,207.55900000000003,8.126999999999999,19.151999999999997,32.808,423.89,8.6,75.6,1.95,4.11,4.55,17.0,0.0,STAT,,,,,,9.8496
2025-03-22 01:37:32-07:00,7.18,199.661,8.82,16.989,35.004,423.88,8.6,75.7,1.97,4.24,4.79,16.0,0.0,STAT,,,,,,10.392800000000001
2025-03-22 01:38:32-07:00,7.15,198.19800000000004,8.046,16.453500000000002,33.815999999999995,423.36,8.6,75.8,2.45,5.13,6.0,17.0,0.0,STAT,,,,,,10.8672
2025-03-22 01:39:32-07:00,7.14,195.03000000000003,7.5329999999999995,19.173000000000002,27.816,423.48,8.6,75.8,2.32,4.9,5.67,19.0,0.0,STAT,,,,,,9.4832
2025-03-22 01:40:33-07:00,7.13,202.136,9.909,20.139,28.139999999999997,423.82,8.6,76.0,2.76,5.06,5.59,16.0,0.0,STAT,,,,,,9.676
2025-03-22 01:41:33-07:00,7.13,209.66,9.927,20.0025,30.744,423.94,8.6,76.0,2.66,5.06,5.29,16.0,0.0,STAT,,,,,,10.1968
2025-03-22 01:42:33-07:00,7.13,213.411,9.891,19.792500000000004,31.752,423.98,8.6,75.9,2.57,4.72,4.79,16.0,0.0,STAT,,,,,,10.1264
2025-03-22 01:43:33-07:00,7.13,216.612,8.757000000000001,20.538,30.947999999999997,424.22,8.6,76.1,2.69,4.78,4.81,17.0,0.0,STAT,,,,,,10.0136
2025-03-22 01:44:33-07:00,7.13,218.603,8.504999999999999,20.296499999999998,35.592,424.73,8.5,75.7,2.83,4.84,4.85,17.0,0.0,STAT,,,,,,10.990400000000001
2025-03-22 01:45:33-07:00,7.12,218.93300000000002,7.5600000000000005,21.608999999999998,32.339999999999996,424.9,8.6,76.1,2.69,5.41,5.41,19.0,0.0,STAT,,,,,,10.796
2025-03-22 01:46:33-07:00,7.12,214.929,7.704000000000001,20.979000000000003,31.5,424.97,8.5,76.3,2.39,4.6,4.89,19.0,0.0,STAT,,,,,,9.98
2025-03-22 01:47:33-07:00,7.11,214.401,8.433,21.504,31.92,424.99,8.5,76.4,2.55,4.92,5.02,17.0,0.0,STAT,,,,,,10.32
2025-03-22 01:48:34-07:00,7.11,218.71300000000002,7.973999999999999,22.974,34.284,425.0,8.5,76.4,2.38,4.27,4.4,16.0,0.0,STAT,,,,,,10.2728
2025-03-22 01:49:34-07:00,7.11,219.50500000000002,8.757000000000001,23.5935,35.687999999999995,425.35,8.5,76.3,2.58,4.91,5.77,17.0,0.0,STAT,,,,,,11.0656
2025-03-22 01:50:34-07:00,7.09,220.36300000000003,8.838000000000001,24.003,34.992,425.77,8.4,76.4,2.33,4.03,4.5,16.0,0.0,STAT,,,,,,10.2224
2025-03-22 01:51:34-07:00,7.06,218.592,8.307,21.441000000000003,38.448,425.46,8.3,76.4,1.94,5.23,5.51,17.0,0.0,STAT,,,,,,11.8736
2025-03-22 01:52:34-07:00,7.04,216.304,8.487,23.4465,34.872,425.16,8.3,76.6,2.17,4.63,5.16,17.0,0.0,STAT,,,,,,10.6784
2025-03-22 01:53:34-07:00,7.03,215.61100000000002,9.107999999999999,23.2365,34.092,425.06,8.3,76.5,1.5,3.6,4.11,16.0,0.0,STAT,,,,,,9.698400000000001
2025-03-22 01:54:35-07:00,7.03,209.935,8.577,21.840000000000003,37.692,425.02,8.3,76.2,1.3,2.88,3.14,17.0,0.0,STAT,,,,,,9.8424
2025-03-22 01:55:35-07:00,7.03,213.64200000000002,6.426,22.5645,37.872,425.01,8.3,76.2,1.54,2.92,3.05,19.0,0.0,STAT,,,,,,9.910400000000001
2025-03-22 01:56:35-07:00,7.03,220.46200000000002,7.749,21.084,39.611999999999995,424.65,8.3,76.3,1.53,3.12,3.16,18.0,0.0,STAT,,,,,,10.4184
2025-03-22 01:57:35-07:00,7.02,218.10800000000003,8.451,20.9055,39.84,424.23,8.3,76.0,1.36,2.58,2.94,16.0,0.0,STAT,,,,,,10.032
2025-03-22 01:58:35-07:00,7.01,218.13000000000002,8.64,21.126,39.047999999999995,424.08,8.2,76.2,1.57,3.15,3.52,15.0,0.0,STAT,,,,,,10.3296
2025-03-22 01:59:35-07:00,7.01,219.37300000000002,9.747,21.084,39.72,424.03,8.1,76.7,1.38,3.85,4.08,15.0,0.0,STAT,,,,,,11.024000000000001
2025-03-22 02:00:35-07:00,6.97,213.895,8.1,21.241500000000002,38.52,424.01,8.1,77.0,1.22,3.18,3.25,17.0,0.0,STAT,,,,,,10.248000000000001
2025-03-22 02:01:35-07:00,6.94,210.74900000000002,8.217,19.9815,40.26,424.0,8.1,77.0,1.64,2.8,2.95,17.0,0.0,STAT,,,,,,10.292
2025-03-22 02:02:36-07:00,6.93,212.08000000000004,9.306000000000001,19.068,39.876,424.0,8.1,77.2,1.1,2.03,2.56,15.0,0.0,STAT,,,,,,9.5992
2025-03-22 02:03:36-07:00,6.93,210.199,9.099,20.517,37.632,424.0,8.1,77.3,1.26,2.58,2.95,16.0,0.0,STAT,,,,,,9.590399999999999
2025-03-22 02:04:35-07:00,6.92,212.70700000000002,8.1,19.992,37.236,424.0,8.1,77.5,1.09,2.82,3.11,17.0,0.0,STAT,,,,,,9.703199999999999
2025-03-22 02:05:35-07:00,6.93,216.227,7.2,19.2255,39.528,424.08,8.1,77.6,1.53,2.86,2.96,18.0,0.0,STAT,,,,,,10.1936
2025-03-22 02:06:35-07:00,6.92,216.26000000000002,8.703,17.346,41.111999999999995,424.66,8.0,77.1,1.18,3.13,3.16,17.0,0.0,STAT,,,,,,10.726399999999998
2025-03-22 02:07:35-07:00,6.91,216.51300000000003,7.488,16.275000000000002,42.108000000000004,423.94,8.0,77.1,0.94,2.6,2.77,18.0,-1.0,STAT,,,,,,10.501600000000002
2025-03-22 02:08:35-07:00,6.89,204.14900000000003,8.379000000000001,17.871,41.028,423.33,8.0,77.4,0.98,2.69,2.96,17.0,0.0,STAT,,,,,,10.357600000000001
2025-03-22 02:09:35-07:00,6.85,203.56600000000003,8.739,16.8945,42.456,423.12,7.9,77.2,0.99,2.42,2.51,15.0,0.0,STAT,,,,,,10.427200000000001
2025-03-22 02:10:36-07:00,6.83,251.086,7.047000000000001,19.761000000000003,38.508,423.04,7.9,77.6,1.0,2.67,2.7,16.0,0.0,STAT,,,,,,9.837600000000002
2025-03-22 02:11:36-07:00,6.83,227.887,8.829,20.5695,38.208,423.01,7.9,77.8,1.07,2.79,2.89,16.0,0.0,STAT,,,,,,9.8736
2025-03-22 02:12:36-07:00,6.82,216.59000000000003,9.585,20.8425,37.788,423.01,7.9,77.7,1.05,2.55,2.58,16.0,0.0,STAT,,,,,,9.5976
2025-03-22 02:13:36-07:00,6.81,210.50700000000003,8.316,19.8975,36.108,423.0,7.9,78.0,1.11,2.6,2.61,17.0,-1.0,STAT,,,,,,9.3016
2025-03-22 02:14:36-07:00,6.81,205.733,7.506,19.8765,37.236,423.0,7.9,78.0,1.38,3.27,3.53,17.0,0.0,STAT,,,,,,10.0632
2025-03-22 02:15:36-07:00,6.78,202.42200000000003,6.957000000000001,20.1915,36.779999999999994,423.0,8.0,77.6,1.16,2.39,2.65,18.0,-1.0,STAT,,,,,,9.267999999999999
2025-03-22 02:16:36-07:00,6.74,196.13000000000002,7.973999999999999,18.8475,39.24,423.0,8.0,77.5,1.05,1.78,2.14,18.0,0.0,STAT,,,,,,9.272
2025-03-22 02:17:36-07:00,6.73,196.042,7.821,20.023500000000002,39.19199999999999,422.35,8.0,77.4,1.02,1.85,1.98,17.0,0.0,STAT,,,,,,9.318399999999999
2025-03-22 02:18:37-07:00,6.73,193.34700000000004,8.64,18.1755,40.152,422.12,7.9,77.1,1.01,1.85,1.99,16.0,0.0,STAT,,,,,,9.5104
2025-03-22 02:19:38-07:00,6.72,198.836,8.469000000000001,17.7555,40.836,421.23,7.9,76.7,0.9,2.45,2.55,17.0,0.0,STAT,,,,,,10.1272
2025-03-22 02:20:38-07:00,6.71,196.51500000000001,10.197000000000001,16.6005,42.467999999999996,420.34,7.9,76.6,1.04,2.5,2.54,16.0,0.0,STAT,,,,,,10.493599999999999
2025-03-22 02:21:38-07:00,6.68,200.87100000000004,8.892000000000001,17.703,42.395999999999994,419.91,7.9,76.8,0.87,2.13,2.14,16.0,0.0,STAT,,,,,,10.1832
